@T,climate ,,,,,
name,wind ,,,,,
desc,wind speed ,,,,,
,,,,,,
missing_val,-9999,,,,,
date_start,21.11.2001 ,,,,,
date_end,31.01.2020,,,,,
date_format,dd.MM.yyyy ,,,,,
,,,,,,
tres,d ,,,,,
unit,m/s ,,,,,
,,,,,,
@H,date,wind[0],wind[1],wind[2],wind[3],wind[4]
name,-,EnergyTower1,EnergyTower2,METOS,Vaisala,COAGMETAult
ID,-,1,2,3,4,5
elevation,-,1584.435,1584.867,1571,1571,1497
,10.07.2017,2.77515625,-9999,-9999,-9999,3.079212153
,11.07.2017,2.847677083,-9999,-9999,-9999,2.895682639
,12.07.2017,2.29378125,-9999,-9999,-9999,2.617881134
,13.07.2017,2.645770833,-9999,-9999,-9999,2.846540856
,14.07.2017,2.365270833,-9999,-9999,-9999,2.59381169
,15.07.2017,2.257989583,-9999,-9999,-9999,2.604843519
,16.07.2017,2.501697917,-9999,-9999,-9999,2.824477199
,17.07.2017,2.6508125,-9999,-9999,-9999,2.93880706
,18.07.2017,2.961208333,-9999,-9999,-9999,2.697109722
,19.07.2017,3.115645833,-9999,-9999,-9999,3.26073588
,20.07.2017,2.4838125,-9999,-9999,-9999,2.338073843
,21.07.2017,3.666125,-9999,-9999,-9999,3.045113773
,22.07.2017,2.658822917,-9999,-9999,-9999,2.833503241
,23.07.2017,2.632854167,-9999,-9999,-9999,2.605846412
,24.07.2017,2.131135417,-9999,-9999,-9999,2.3601375
,25.07.2017,3.110270833,3.19178125,-9999,-9999,3.058151389
,26.07.2017,2.63921875,2.73728125,-9999,-9999,2.91874919
,27.07.2017,1.77565625,2.170916667,-9999,-9999,2.242798958
,28.07.2017,3.052010417,3.13353125,-9999,-9999,3.230649074
,29.07.2017,2.148052083,2.3504375,-9999,-9999,2.413290856
,30.07.2017,2.135395833,2.489770833,-9999,-9999,2.614872454
,31.07.2017,3.486166667,3.562072917,-9999,-9999,3.175489931
,01.08.2017,2.817395833,2.88090625,-9999,-9999,2.689086574
,02.08.2017,3.541833333,3.590260417,-9999,-9999,3.419193056
,03.08.2017,2.33075,2.52984375,-9999,-9999,2.715161806
,04.08.2017,2.21240625,2.316270833,-9999,-9999,2.318015972
,05.08.2017,2.66471875,2.830614583,-9999,-9999,2.711150231
,06.08.2017,2.810208333,2.897583333,-9999,-9999,2.959867824
,07.08.2017,1.990125,2.024239583,-9999,-9999,2.410282176
,08.08.2017,1.79153125,1.870166667,-9999,-9999,2.155547222
,09.08.2017,2.955604167,2.976114583,-9999,-9999,2.805422222
,10.08.2017,2.691302083,2.724552083,-9999,-9999,2.769318056
,11.08.2017,2.192802083,2.278854167,-9999,-9999,2.470455787
,12.08.2017,1.9486875,2.010604167,-9999,-9999,2.453406597
,13.08.2017,2.726125,2.7929375,-9999,-9999,2.43134294
,14.08.2017,2.684114583,2.66928125,-9999,-9999,2.484496296
,15.08.2017,3.26875,3.336635417,-9999,-9999,3.253715625
,16.08.2017,2.25203125,2.285854167,-9999,-9999,2.486502083
,17.08.2017,2.462041667,2.513885417,-9999,-9999,2.632924537
,18.08.2017,2.316625,2.321041667,-9999,-9999,2.190648495
,19.08.2017,2.22065625,2.21284375,-9999,-9999,2.248816319
,20.08.2017,3.032708333,2.997677083,-9999,-9999,2.423319792
,21.08.2017,3.436270833,3.44909375,-9999,-9999,3.28079375
,22.08.2017,2.1395625,2.181333333,-9999,-9999,2.376183796
,23.08.2017,2.832229167,2.848197917,-9999,-9999,2.770320949
,24.08.2017,2.5406875,2.592416667,-9999,-9999,2.358131713
,25.08.2017,2.58409375,2.610697917,-9999,-9999,2.532635185
,26.08.2017,3.47534375,3.507604167,-9999,-9999,3.083223727
,27.08.2017,3.48253125,3.505427083,-9999,-9999,3.298845833
,28.08.2017,2.391677083,2.44621875,-9999,-9999,2.322027546
,29.08.2017,2.482572917,2.578729167,-9999,-9999,2.514583102
,30.08.2017,2.106427083,2.2299375,-9999,-9999,2.391227199
,31.08.2017,2.615166667,2.733739583,-9999,-9999,2.797399074
,01.09.2017,2.923864583,2.99759375,-9999,-9999,2.786367245
,02.09.2017,2.3748125,2.527385417,-9999,-9999,2.547678588
,03.09.2017,3.72896875,3.760541667,-9999,-9999,3.014024074
,04.09.2017,3.709427083,3.781114583,-9999,-9999,3.258730093
,05.09.2017,1.940739583,2.00234375,-9999,-9999,2.151535648
,06.09.2017,2.131552083,2.170333333,-9999,-9999,2.302972569
,07.09.2017,2.37484375,2.465822917,-9999,-9999,2.534640972
,08.09.2017,2.0878125,2.219739583,-9999,-9999,2.433348727
,09.09.2017,2.833864583,2.856895833,-9999,-9999,2.658999769
,10.09.2017,3.259697917,3.315333333,-9999,-9999,2.853561111
,11.09.2017,2.353802083,2.444677083,-9999,-9999,2.376183796
,12.09.2017,2.637364583,2.69559375,-9999,-9999,2.50555706
,13.09.2017,2.889020833,2.97546875,-9999,-9999,2.924766551
,14.09.2017,2.624197917,2.710302083,-9999,-9999,2.545672801
,15.09.2017,3.257333333,3.402270833,-9999,-9999,3.922645602
,16.09.2017,2.04053125,2.232625,-9999,-9999,2.658999769
,17.09.2017,2.453270833,2.519864583,-9999,-9999,3.058151389
,18.09.2017,2.155677083,2.461666667,-9999,-9999,2.52260625
,19.09.2017,5.013208333,4.22540625,-9999,-9999,5.32168206
,20.09.2017,3.266708333,2.793604167,-9999,-9999,4.011903125
,21.09.2017,2.96421875,3.059541667,-9999,-9999,3.076203472
,22.09.2017,4.42965625,4.3453125,-9999,-9999,5.292598148
,23.09.2017,2.618239583,-9999,-9999,-9999,3.807312847
,24.09.2017,2.55209375,-9999,-9999,-9999,3.611748611
,25.09.2017,2.031947917,2.00475,-9999,-9999,2.834506134
,26.09.2017,1.467104167,1.543697917,-9999,-9999,2.051246296
,27.09.2017,2.41371875,-9999,-9999,-9999,3.104284491
,28.09.2017,3.082739583,-9999,-9999,-9999,3.489395602
,29.09.2017,1.787770833,1.761770833,-9999,-9999,2.75628044
,30.09.2017,2.10253125,1.775385417,-9999,-9999,2.482490509
,01.10.2017,4.22465625,-9999,-9999,-9999,4.340852199
,02.10.2017,2.217666667,-9999,-9999,-9999,2.973908333
,03.10.2017,1.922458333,1.815,-9999,-9999,2.39724456
,04.10.2017,2.316416667,1.424479167,-9999,-9999,2.898691319
,05.10.2017,2.404260417,2.07390625,-9999,-9999,3.089241088
,06.10.2017,4.28996875,3.713770833,-9999,-9999,4.297727778
,07.10.2017,2.59525,2.407864583,-9999,-9999,2.790378819
,08.10.2017,4.359291667,4.358791667,-9999,-9999,4.947602778
,09.10.2017,2.103979167,1.926604167,-9999,-9999,3.021044329
,10.10.2017,2.151302083,2.17971875,-9999,-9999,2.238787384
,11.10.2017,1.919708333,1.920677083,-9999,-9999,2.148526968
,12.10.2017,3.059385417,2.62903125,-9999,-9999,3.174487037
,13.10.2017,2.161552083,2.164322917,-9999,-9999,2.738228356
,14.10.2017,5.603385417,-9999,-9999,-9999,6.491055903
,15.10.2017,2.025489583,1.996854167,-9999,-9999,2.490513657
,16.10.2017,2.164072917,-9999,-9999,-9999,-9999
,17.10.2017,2.052416667,-9999,-9999,-9999,-9999
,18.10.2017,3.11790625,-9999,-9999,-9999,-9999
,19.10.2017,2.259895833,-9999,-9999,-9999,-9999
,20.10.2017,3.319177083,-9999,-9999,-9999,-9999
,21.10.2017,7.3361875,-9999,-9999,-9999,-9999
,22.10.2017,2.495864583,-9999,-9999,-9999,-9999
,23.10.2017,4.821822917,-9999,-9999,-9999,-9999
,24.10.2017,2.893,-9999,-9999,-9999,-9999
,25.10.2017,3.12225,-9999,-9999,-9999,-9999
,26.10.2017,7.6431875,-9999,-9999,-9999,-9999
,27.10.2017,2.11215625,-9999,-9999,-9999,-9999
,28.10.2017,3.922854167,-9999,-9999,-9999,-9999
,29.10.2017,3.73715625,-9999,-9999,-9999,-9999
,30.10.2017,3.530010417,-9999,-9999,-9999,-9999
,31.10.2017,2.959479167,-9999,-9999,-9999,-9999
,01.11.2017,4.534791667,-9999,-9999,-9999,-9999
,02.11.2017,3.0148125,-9999,-9999,-9999,-9999
,03.11.2017,1.540520833,-9999,-9999,-9999,-9999
,04.11.2017,4.689947917,-9999,-9999,-9999,-9999
,05.11.2017,2.157239583,-9999,-9999,-9999,-9999
,06.11.2017,2.540604167,-9999,-9999,-9999,-9999
,07.11.2017,1.731770833,-9999,-9999,-9999,-9999
,08.11.2017,1.910177083,-9999,-9999,-9999,-9999
,09.11.2017,1.709822917,-9999,-9999,-9999,-9999
,10.11.2017,1.766625,-9999,-9999,-9999,-9999
,11.11.2017,4.525833333,-9999,-9999,-9999,-9999
,12.11.2017,2.214958333,-9999,-9999,-9999,-9999
,13.11.2017,2.011145833,-9999,-9999,-9999,-9999
,14.11.2017,3.536166667,-9999,-9999,-9999,-9999
,15.11.2017,2.655447917,-9999,-9999,-9999,-9999
,16.11.2017,2.480447917,-9999,-9999,-9999,-9999
,17.11.2017,6.247572917,-9999,-9999,-9999,-9999
,18.11.2017,3.32221875,-9999,-9999,-9999,-9999
,19.11.2017,2.199197917,-9999,-9999,-9999,-9999
,20.11.2017,2.4680625,-9999,-9999,-9999,-9999
,21.11.2017,3.492614583,-9999,-9999,-9999,-9999
,22.11.2017,3.038635417,-9999,-9999,-9999,-9999
,23.11.2017,2.060239583,-9999,-9999,-9999,-9999
,24.11.2017,3.672458333,-9999,-9999,-9999,-9999
,25.11.2017,1.978020833,-9999,-9999,-9999,-9999
,26.11.2017,1.88734375,-9999,-9999,-9999,-9999
,27.11.2017,3.334104167,-9999,-9999,-9999,-9999
,28.11.2017,2.945354167,-9999,-9999,-9999,-9999
,29.11.2017,2.760427083,-9999,-9999,-9999,-9999
,30.11.2017,1.926770833,-9999,-9999,-9999,-9999
,01.12.2017,2.2315,-9999,-9999,-9999,-9999
,02.12.2017,1.954875,-9999,-9999,-9999,-9999
,03.12.2017,2.5084375,-9999,-9999,-9999,-9999
,04.12.2017,6.286364583,-9999,-9999,-9999,-9999
,05.12.2017,2.104354167,-9999,-9999,-9999,-9999
,06.12.2017,6.362364583,-9999,-9999,-9999,-9999
,07.12.2017,5.991510417,-9999,-9999,-9999,-9999
,08.12.2017,9.02053125,-9999,-9999,-9999,-9999
,09.12.2017,3.542083333,-9999,-9999,-9999,-9999
,10.12.2017,2.651791667,-9999,-9999,-9999,-9999
,11.12.2017,4.01121875,-9999,-9999,-9999,-9999
,12.12.2017,2.99340625,-9999,-9999,-9999,-9999
,13.12.2017,4.240104167,-9999,-9999,-9999,-9999
,14.12.2017,5.041833333,-9999,-9999,-9999,-9999
,15.12.2017,1.895614583,-9999,-9999,-9999,-9999
,16.12.2017,2.839333333,-9999,-9999,-9999,-9999
,17.12.2017,1.818364583,-9999,-9999,-9999,-9999
,18.12.2017,1.916708333,-9999,-9999,-9999,-9999
,19.12.2017,2.385885417,-9999,-9999,-9999,-9999
,20.12.2017,2.9044375,-9999,-9999,-9999,-9999
,21.12.2017,4.2438125,-9999,-9999,-9999,-9999
,22.12.2017,1.761791667,-9999,-9999,-9999,-9999
,23.12.2017,3.356729167,-9999,-9999,-9999,-9999
,24.12.2017,2.200739583,-9999,-9999,-9999,-9999
,25.12.2017,2.8791875,-9999,-9999,-9999,-9999
,26.12.2017,1.761333333,-9999,-9999,-9999,-9999
,27.12.2017,3.52146875,-9999,-9999,-9999,-9999
,28.12.2017,2.610385417,-9999,-9999,-9999,-9999
,29.12.2017,5.829916667,-9999,-9999,-9999,-9999
,30.12.2017,2.77509375,-9999,-9999,-9999,-9999
,31.12.2017,2.406291667,-9999,-9999,-9999,-9999
,01.01.2018,1.399333333,-9999,-9999,-9999,-9999
,02.01.2018,2.132583333,-9999,-9999,-9999,-9999
,03.01.2018,2.018625,-9999,-9999,-9999,-9999
,04.01.2018,2.214833333,-9999,-9999,-9999,-9999
,05.01.2018,1.956083333,-9999,-9999,-9999,-9999
,06.01.2018,1.767833333,-9999,-9999,-9999,-9999
,07.01.2018,3.516125,-9999,-9999,-9999,-9999
,08.01.2018,1.779572917,-9999,-9999,-9999,-9999
,09.01.2018,2.323354167,-9999,-9999,-9999,-9999
,10.01.2018,4.22115625,-9999,-9999,-9999,-9999
,11.01.2018,3.904354167,-9999,-9999,-9999,-9999
,12.01.2018,3.749052083,-9999,-9999,-9999,-9999
,13.01.2018,2.304239583,-9999,-9999,-9999,-9999
,14.01.2018,2.343114583,-9999,-9999,-9999,-9999
,15.01.2018,3.374385417,-9999,-9999,-9999,-9999
,16.01.2018,2.144604167,-9999,-9999,-9999,-9999
,17.01.2018,2.270604167,-9999,-9999,-9999,-9999
,18.01.2018,1.92840625,-9999,-9999,-9999,-9999
,19.01.2018,1.877614583,-9999,-9999,-9999,-9999
,20.01.2018,3.9633125,-9999,-9999,-9999,-9999
,21.01.2018,5.459979167,-9999,-9999,-9999,-9999
,22.01.2018,5.088052083,-9999,-9999,-9999,-9999
,23.01.2018,2.939802083,-9999,-9999,-9999,-9999
,24.01.2018,1.866947917,-9999,-9999,-9999,-9999
,25.01.2018,1.978666667,-9999,-9999,-9999,-9999
,26.01.2018,5.626270833,-9999,-9999,-9999,-9999
,27.01.2018,2.052302083,-9999,-9999,-9999,-9999
,28.01.2018,3.993145833,-9999,-9999,-9999,-9999
,29.01.2018,1.96128125,-9999,-9999,-9999,-9999
,30.01.2018,2.86059375,-9999,-9999,-9999,-9999
,31.01.2018,3.286177083,-9999,-9999,-9999,-9999
,01.02.2018,1.916223684,-9999,-9999,-9999,-9999
,02.02.2018,1.678773585,-9999,-9999,-9999,-9999
,03.02.2018,4.21946875,-9999,-9999,-9999,-9999
,04.02.2018,3.102020833,-9999,-9999,-9999,-9999
,05.02.2018,5.190947917,-9999,-9999,-9999,-9999
,06.02.2018,3.14459375,-9999,-9999,-9999,-9999
,07.02.2018,1.78990625,-9999,-9999,-9999,-9999
,08.02.2018,2.894375,-9999,-9999,-9999,-9999
,09.02.2018,3.31553125,-9999,-9999,-9999,-9999
,10.02.2018,0.961864583,-9999,-9999,-9999,-9999
,11.02.2018,0.97984375,-9999,-9999,-9999,-9999
,12.02.2018,3.807979167,-9999,-9999,-9999,-9999
,13.02.2018,2.567385417,-9999,-9999,-9999,-9999
,14.02.2018,4.389104167,-9999,-9999,-9999,-9999
,15.02.2018,7.137135417,-9999,-9999,-9999,-9999
,16.02.2018,2.131364583,-9999,-9999,-9999,-9999
,17.02.2018,5.058166667,-9999,-9999,-9999,-9999
,18.02.2018,5.256833333,-9999,-9999,-9999,-9999
,19.02.2018,4.183635417,-9999,-9999,-9999,-9999
,20.02.2018,1.939947917,-9999,-9999,-9999,-9999
,21.02.2018,2.157760417,-9999,-9999,-9999,-9999
,22.02.2018,2.13590625,-9999,-9999,-9999,-9999
,23.02.2018,2.376489583,-9999,-9999,-9999,-9999
,24.02.2018,3.537020833,-9999,-9999,-9999,-9999
,25.02.2018,2.3028125,-9999,-9999,-9999,-9999
,26.02.2018,2.560708333,-9999,-9999,-9999,-9999
,27.02.2018,2.435875,-9999,-9999,-9999,-9999
,28.02.2018,2.5825625,-9999,-9999,-9999,-9999
,01.03.2018,2.373802083,-9999,-9999,-9999,-9999
,02.03.2018,3.65440625,-9999,-9999,-9999,-9999
,03.03.2018,3.08546875,-9999,-9999,-9999,-9999
,04.03.2018,5.050166667,-9999,-9999,-9999,-9999
,05.03.2018,9.070041667,-9999,-9999,-9999,-9999
,06.03.2018,6.73059375,-9999,-9999,-9999,-9999
,07.03.2018,2.27728125,-9999,-9999,-9999,-9999
,08.03.2018,2.462739583,-9999,-9999,-9999,-9999
,09.03.2018,5.862385417,-9999,-9999,-9999,-9999
,10.03.2018,5.995614583,-9999,-9999,-9999,-9999
,11.03.2018,2.030177083,-9999,-9999,-9999,-9999
,12.03.2018,2.825947917,-9999,-9999,-9999,-9999
,13.03.2018,2.517041667,-9999,-9999,-9999,-9999
,14.03.2018,2.730625,-9999,-9999,-9999,-9999
,15.03.2018,5.028083333,-9999,-9999,-9999,-9999
,16.03.2018,6.5100625,-9999,-9999,-9999,-9999
,17.03.2018,3.044114583,-9999,-9999,-9999,-9999
,18.03.2018,5.082739583,-9999,-9999,-9999,-9999
,19.03.2018,5.643458333,-9999,-9999,-9999,-9999
,20.03.2018,4.430552083,-9999,-9999,-9999,-9999
,21.03.2018,2.045302083,-9999,-9999,-9999,-9999
,22.03.2018,2.6865,-9999,-9999,-9999,-9999
,23.03.2018,5.429822917,-9999,-9999,-9999,-9999
,24.03.2018,3.955947917,-9999,-9999,-9999,-9999
,25.03.2018,3.87271875,-9999,-9999,-9999,-9999
,26.03.2018,3.080427083,-9999,-9999,-9999,-9999
,27.03.2018,2.589854167,-9999,-9999,-9999,-9999
,28.03.2018,3.203552083,-9999,-9999,-9999,-9999
,29.03.2018,3.561239583,-9999,-9999,-9999,-9999
,30.03.2018,2.996614583,-9999,-9999,-9999,-9999
,31.03.2018,4.242166667,-9999,-9999,-9999,-9999
,01.04.2018,2.68025,-9999,-9999,-9999,-9999
,02.04.2018,4.047260417,-9999,-9999,-9999,-9999
,03.04.2018,7.788322917,-9999,-9999,-9999,-9999
,04.04.2018,2.289302083,-9999,-9999,-9999,-9999
,05.04.2018,2.657270833,-9999,-9999,-9999,-9999
,06.04.2018,4.4573125,-9999,-9999,-9999,-9999
,07.04.2018,1.955666667,-9999,-9999,-9999,-9999
,08.04.2018,7.7313125,-9999,-9999,-9999,-9999
,09.04.2018,2.312052083,-9999,-9999,-9999,-9999
,10.04.2018,2.15009375,-9999,-9999,-9999,-9999
,11.04.2018,4.408145833,-9999,-9999,-9999,-9999
,12.04.2018,5.391885417,-9999,-9999,-9999,-9999
,13.04.2018,9.95578125,-9999,-9999,-9999,-9999
,14.04.2018,7.481541667,-9999,-9999,-9999,-9999
,15.04.2018,2.729114583,-9999,-9999,-9999,-9999
,16.04.2018,2.721875,-9999,-9999,-9999,-9999
,17.04.2018,6.90228125,-9999,-9999,-9999,-9999
,18.04.2018,4.482572917,-9999,-9999,-9999,-9999
,19.04.2018,4.27390625,-9999,-9999,-9999,-9999
,20.04.2018,5.704520833,-9999,-9999,-9999,-9999
,21.04.2018,2.32021875,-9999,-9999,-9999,-9999
,22.04.2018,2.43328125,-9999,-9999,-9999,-9999
,23.04.2018,4.656229167,-9999,-9999,-9999,-9999
,24.04.2018,5.126260417,5.050947917,-9999,-9999,-9999
,25.04.2018,2.53940625,2.509416667,-9999,-9999,-9999
,26.04.2018,5.593197917,5.550489583,-9999,-9999,-9999
,27.04.2018,2.54171875,2.459604167,-9999,-9999,-9999
,28.04.2018,3.467729167,3.44990625,-9999,-9999,-9999
,29.04.2018,2.790625,2.768239583,-9999,-9999,-9999
,30.04.2018,4.990614583,4.943041667,-9999,-9999,-9999
,01.05.2018,2.698489583,2.70765625,-9999,-9999,-9999
,02.05.2018,2.911322917,2.89165625,-9999,-9999,-9999
,03.05.2018,4.526625,4.444395833,-9999,-9999,-9999
,04.05.2018,3.545364583,3.44215625,-9999,-9999,-9999
,05.05.2018,3.0534375,2.9979375,-9999,-9999,-9999
,06.05.2018,2.748739583,2.692489583,-9999,-9999,-9999
,07.05.2018,2.413864583,2.355791667,-9999,-9999,-9999
,08.05.2018,3.78965625,3.7246875,-9999,-9999,-9999
,09.05.2018,2.56690625,2.5095,-9999,-9999,-9999
,10.05.2018,4.40609375,4.3404375,-9999,-9999,-9999
,11.05.2018,4.278791667,4.23253125,-9999,-9999,-9999
,12.05.2018,4.061802083,4.043791667,-9999,-9999,-9999
,13.05.2018,2.36909375,2.38659375,-9999,-9999,-9999
,14.05.2018,2.475822917,2.4636875,-9999,-9999,-9999
,15.05.2018,2.515864583,2.495229167,-9999,-9999,-9999
,16.05.2018,2.400083333,2.38178125,-9999,-9999,-9999
,17.05.2018,2.929708333,2.875302083,-9999,-9999,-9999
,18.05.2018,3.704041667,3.631145833,-9999,-9999,-9999
,19.05.2018,4.802927083,4.683822917,-9999,-9999,-9999
,20.05.2018,2.308927083,2.291145833,-9999,-9999,-9999
,21.05.2018,2.545208333,2.49115625,-9999,-9999,-9999
,22.05.2018,3.632208333,3.5726875,-9999,-9999,-9999
,23.05.2018,2.602375,2.577208333,-9999,-9999,-9999
,24.05.2018,2.32365625,2.266125,-9999,-9999,-9999
,25.05.2018,2.5251875,2.469208333,-9999,-9999,-9999
,26.05.2018,2.411302083,2.3615625,-9999,-9999,-9999
,27.05.2018,4.877229167,4.766958333,-9999,-9999,-9999
,28.05.2018,3.068916667,2.993354167,-9999,-9999,-9999
,29.05.2018,3.334489583,3.265322917,-9999,-9999,-9999
,30.05.2018,2.595791667,2.519166667,-9999,-9999,-9999
,31.05.2018,3.704197917,3.625322917,-9999,-9999,-9999
,01.06.2018,4.770020833,4.673260417,-9999,-9999,-9999
,02.06.2018,3.639864583,3.583552083,-9999,-9999,-9999
,03.06.2018,2.846833333,2.769885417,-9999,-9999,-9999
,04.06.2018,2.685916667,2.627875,-9999,-9999,-9999
,05.06.2018,2.653802083,2.587541667,-9999,-9999,-9999
,06.06.2018,3.929,3.816270833,-9999,-9999,-9999
,07.06.2018,3.42671875,3.386864583,-9999,-9999,-9999
,08.06.2018,2.627489583,2.5846875,-9999,-9999,-9999
,09.06.2018,3.192583333,3.143020833,-9999,-9999,-9999
,10.06.2018,3.28790625,3.227104167,-9999,-9999,-9999
,11.06.2018,5.298489583,5.167385417,-9999,-9999,-9999
,12.06.2018,3.341010417,3.317375,-9999,-9999,-9999
,13.06.2018,2.630635417,2.613479167,-9999,-9999,-9999
,14.06.2018,2.7941875,2.757333333,-9999,-9999,-9999
,15.06.2018,3.896541667,3.89359375,-9999,-9999,-9999
,16.06.2018,3.37896875,3.363114583,-9999,-9999,-9999
,17.06.2018,4.7165625,4.666510417,-9999,-9999,-9999
,18.06.2018,2.473520833,2.549822917,-9999,-9999,-9999
,19.06.2018,4.108302083,4.100125,-9999,-9999,-9999
,20.06.2018,2.592635417,2.685822917,-9999,-9999,-9999
,21.06.2018,2.294927083,2.363864583,-9999,-9999,-9999
,22.06.2018,2.9151875,2.935125,-9999,-9999,-9999
,23.06.2018,3.60571875,3.573791667,-9999,-9999,-9999
,24.06.2018,3.282791667,3.236833333,-9999,-9999,-9999
,25.06.2018,2.627239583,2.591270833,-9999,-9999,-9999
,26.06.2018,2.951958333,2.93771875,-9999,-9999,-9999
,27.06.2018,3.525895833,3.480416667,-9999,-9999,-9999
,28.06.2018,3.04678125,3.0524375,-9999,-9999,-9999
,29.06.2018,4.59225,4.52834375,-9999,-9999,-9999
,30.06.2018,3.92134375,3.93240625,-9999,-9999,-9999
,01.07.2018,2.183822917,2.31034375,-9999,-9999,-9999
,02.07.2018,2.858145833,2.829625,-9999,-9999,-9999
,03.07.2018,3.018927083,2.961875,-9999,-9999,-9999
,04.07.2018,4.056625,3.992302083,-9999,-9999,-9999
,05.07.2018,3.519385417,3.515770833,-9999,-9999,-9999
,06.07.2018,2.803135417,2.823916667,-9999,-9999,-9999
,07.07.2018,2.633333333,2.632677083,-9999,-9999,-9999
,08.07.2018,2.65940625,2.674729167,-9999,-9999,-9999
,09.07.2018,3.067270833,3.06840625,-9999,-9999,-9999
,10.07.2018,2.953510417,2.9471875,-9999,-9999,-9999
,11.07.2018,3.116645833,3.09003125,-9999,-9999,-9999
,12.07.2018,4.194479167,4.09578125,-9999,-9999,-9999
,13.07.2018,2.744645833,2.727166667,-9999,-9999,-9999
,14.07.2018,2.98765625,2.98778125,-9999,-9999,-9999
,15.07.2018,3.679479167,3.723375,-9999,-9999,-9999
,16.07.2018,1.922635417,2.2724375,-9999,-9999,-9999
,17.07.2018,2.303197917,2.514114583,-9999,-9999,-9999
,18.07.2018,2.74225,2.782389474,-9999,-9999,-9999
,19.07.2018,3.12578125,3.0509375,-9999,-9999,-9999
,20.07.2018,3.378197917,3.338572917,-9999,-9999,-9999
,21.07.2018,2.96040625,2.948916667,-9999,-9999,-9999
,22.07.2018,4.064958333,3.91678125,-9999,-9999,-9999
,23.07.2018,2.701583333,2.773697917,-9999,-9999,-9999
,24.07.2018,2.253697917,2.535104167,-9999,-9999,-9999
,25.07.2018,3.721125,3.73878125,-9999,-9999,-9999
,26.07.2018,2.5813125,2.718083333,-9999,-9999,-9999
,27.07.2018,2.657770833,2.8278125,-9999,-9999,-9999
,28.07.2018,2.240895833,2.458802083,-9999,-9999,-9999
,29.07.2018,2.563125,2.798270833,-9999,-9999,-9999
,30.07.2018,3.17153125,3.128854167,-9999,-9999,-9999
,31.07.2018,2.284854167,2.281614583,-9999,-9999,-9999
,01.08.2018,2.889302083,2.820864583,-9999,-9999,-9999
,02.08.2018,2.13975,2.147729167,-9999,-9999,-9999
,03.08.2018,3.73540625,3.609239583,-9999,-9999,-9999
,04.08.2018,3.0790625,2.997520833,-9999,-9999,-9999
,05.08.2018,3.667875,3.54003125,-9999,-9999,-9999
,06.08.2018,2.51765625,2.5310625,-9999,-9999,-9999
,07.08.2018,2.304322917,2.4785625,-9999,-9999,-9999
,08.08.2018,3.016166667,2.952072917,-9999,-9999,-9999
,09.08.2018,2.432614583,2.390541667,-9999,-9999,-9999
,10.08.2018,2.97553125,2.907270833,-9999,-9999,-9999
,11.08.2018,2.69946875,2.685729167,-9999,-9999,-9999
,12.08.2018,3.416479167,3.37028125,-9999,-9999,-9999
,13.08.2018,3.024604167,2.965052083,-9999,-9999,-9999
,14.08.2018,3.165802083,3.112125,-9999,-9999,-9999
,15.08.2018,2.7103125,2.8825,-9999,-9999,-9999
,16.08.2018,2.593625,2.53121875,-9999,-9999,-9999
,17.08.2018,2.713552083,2.668010417,-9999,-9999,-9999
,18.08.2018,3.38746875,3.320145833,-9999,-9999,-9999
,19.08.2018,5.152760417,5.034625,-9999,-9999,-9999
,20.08.2018,2.46084375,2.482583333,-9999,-9999,-9999
,21.08.2018,2.94053125,2.862635417,-9999,-9999,-9999
,22.08.2018,2.754708333,2.71715625,-9999,-9999,-9999
,23.08.2018,4.4464375,4.32875,-9999,-9999,-9999
,24.08.2018,2.615177083,2.52903125,-9999,-9999,-9999
,25.08.2018,2.882864583,2.768677083,-9999,-9999,-9999
,26.08.2018,2.49315625,2.413479167,-9999,-9999,-9999
,27.08.2018,3.917302083,3.837354167,-9999,-9999,-9999
,28.08.2018,2.732604167,2.618291667,-9999,-9999,-9999
,29.08.2018,2.373010417,2.346541667,-9999,-9999,-9999
,30.08.2018,2.802,2.720625,-9999,-9999,-9999
,31.08.2018,2.913520833,2.811854167,-9999,-9999,-9999
,01.09.2018,2.461104167,2.370583333,-9999,-9999,-9999
,02.09.2018,3.1478125,3.072072917,-9999,-9999,-9999
,03.09.2018,2.840729167,2.75496875,-9999,-9999,-9999
,04.09.2018,3.698666667,3.5909375,-9999,-9999,-9999
,05.09.2018,2.450270833,2.428791667,-9999,-9999,-9999
,06.09.2018,2.773020833,2.73503125,-9999,-9999,-9999
,07.09.2018,2.567104167,2.529708333,-9999,-9999,-9999
,08.09.2018,2.730166667,2.67940625,-9999,-9999,-9999
,09.09.2018,2.797645833,2.72678125,-9999,-9999,-9999
,10.09.2018,3.049458333,2.967364583,-9999,-9999,-9999
,11.09.2018,2.829052083,2.7154375,-9999,-9999,-9999
,12.09.2018,3.139125,2.9964375,-9999,-9999,-9999
,13.09.2018,3.251833333,3.155760417,-9999,-9999,-9999
,14.09.2018,3.253145833,3.136145833,-9999,-9999,-9999
,15.09.2018,3.040958333,2.953760417,-9999,-9999,-9999
,16.09.2018,2.614375,2.556510417,-9999,-9999,-9999
,17.09.2018,3.465989583,3.354677083,-9999,-9999,-9999
,18.09.2018,2.917447917,2.814635417,-9999,-9999,-9999
,19.09.2018,3.668583333,3.564916667,-9999,-9999,-9999
,20.09.2018,3.399427083,3.336020833,-9999,-9999,-9999
