@T,climate ,,,,,
name,tmin ,,,,,
descr,min temperature ,,,,,
,,,,,,
missing_val,-9999,,,,,
date_start,21.11.2001 ,,,,,
date_end,31.01.2020,,,,,
date_format,dd.MM.yyyy ,,,,,
,,,,,,
tres,d ,,,,,
unit,C ,,,,,
,,,,,,
@H,date,tmin[0],tmin[1],tmin[2],tmin[3],tmin[4]
name,-,EnergyTower1,EnergyTower2,METOS,Vaisala,COAGMETAult
ID,-,1,2,3,4,5
,10.05.2011,3.83,4.12,-9999,-9999,2.734
,11.05.2011,1.718,1.786,-9999,-9999,1.928
,12.05.2011,2.559,2.585,-9999,-9999,2.802
,13.05.2011,0.426,0.462,-9999,-9999,0.586
,14.05.2011,2.252,2.307,-9999,-9999,1.996
,15.05.2011,2.078,2.07,-9999,-9999,2.6
,16.05.2011,2.376,2.442,-9999,-9999,2.799
,17.05.2011,4.201,4.235,-9999,-9999,3.937
,18.05.2011,4.396,4.665,-9999,-9999,4.94
,19.05.2011,3.462,3.472,-9999,-9999,4.4
,20.05.2011,1.577,1.539,-9999,-9999,2.466
,21.05.2011,4.113,4.208,-9999,-9999,3.138
,22.05.2011,10.18,10.29,-9999,-9999,9.83
,23.05.2011,7.719,7.892,-9999,-9999,7.82
,24.05.2011,6.409,6.895,-9999,-9999,5.34
,25.05.2011,6.822,6.881,-9999,-9999,6.947
,26.05.2011,5.038,5.097,-9999,-9999,6.478
,27.05.2011,7.351,-9999,-9999,-9999,8.41
,28.05.2011,-9999,-9999,-9999,-9999,8.09
,29.05.2011,-9999,-9999,-9999,-9999,9.09
,30.05.2011,-9999,-9999,-9999,-9999,6.943
,31.05.2011,-9999,-9999,-9999,-9999,5.082
,01.06.2011,6.253,6.505,-9999,-9999,5.743
,02.06.2011,9.06,9.19,-9999,-9999,7.48
,03.06.2011,7.961,8.24,-9999,-9999,9.02
,04.06.2011,7.3,7.461,-9999,-9999,6.28
,05.06.2011,11.69,11.71,-9999,-9999,12.63
,06.06.2011,10.52,11.07,-9999,-9999,8.89
,07.06.2011,12.61,13.52,-9999,-9999,9.08
,08.06.2011,8.32,8.67,-9999,-9999,7.75
,09.06.2011,8.55,8.56,-9999,-9999,8.42
,10.06.2011,6.155,6.494,-9999,-9999,7.08
,11.06.2011,6.472,6.764,-9999,-9999,8.42
,12.06.2011,8.96,9.41,-9999,-9999,8.22
,13.06.2011,9.82,10.63,-9999,-9999,12.43
,14.06.2011,11.61,11.96,-9999,-9999,12.36
,15.06.2011,7.838,8.25,-9999,-9999,7.62
,16.06.2011,12.3,12.74,-9999,-9999,13.63
,17.06.2011,-9999,-9999,-9999,-9999,9.76
,18.06.2011,9.45,9.85,-9999,-9999,9.42
,19.06.2011,10.88,11.06,-9999,-9999,11.57
,20.06.2011,10.85,11.08,-9999,-9999,11.5
,21.06.2011,10.91,11.1,-9999,-9999,10.16
,22.06.2011,8.53,8.64,-9999,-9999,7.82
,23.06.2011,9.47,9.88,-9999,-9999,9.23
,24.06.2011,12.59,12.85,-9999,-9999,12.17
,25.06.2011,13.89,14.19,-9999,-9999,14.29
,26.06.2011,10.4,10.79,-9999,-9999,10.56
,27.06.2011,7.402,7.537,-9999,-9999,9.09
,28.06.2011,8.52,8.76,-9999,-9999,8.95
,29.06.2011,13.46,13.87,-9999,-9999,11.3
,30.06.2011,-9999,14.27,-9999,-9999,13.83
,01.07.2011,-9999,11.68,-9999,-9999,11.69
,02.07.2011,-9999,15.04,-9999,-9999,15.31
,03.07.2011,-9999,10.47,-9999,-9999,11.03
,04.07.2011,-9999,13.16,-9999,-9999,10.63
,05.07.2011,-9999,17.01,-9999,-9999,15.3
,06.07.2011,15.09,15.03,-9999,-9999,15.71
,07.07.2011,13.72,13.75,-9999,-9999,14.71
,08.07.2011,14.21,14.23,-9999,-9999,13.9
,09.07.2011,14.73,14.87,-9999,-9999,14.3
,10.07.2011,13.03,12.94,-9999,-9999,12.7
,11.07.2011,13.91,13.94,-9999,-9999,13.9
,12.07.2011,13.79,13.87,-9999,-9999,13.7
,13.07.2011,14.23,14.22,-9999,-9999,14.84
,14.07.2011,15.03,15.19,-9999,-9999,15.91
,15.07.2011,16.59,16.67,-9999,-9999,16.91
,16.07.2011,15.9,16.02,-9999,-9999,14.98
,17.07.2011,16.87,17.13,-9999,-9999,16.18
,18.07.2011,15.23,15.34,-9999,-9999,14.44
,19.07.2011,18.19,18.26,-9999,-9999,15.51
,20.07.2011,16.64,16.81,-9999,-9999,16.04
,21.07.2011,14.92,15.04,-9999,-9999,14.31
,22.07.2011,-9999,13.58,-9999,-9999,12.17
,23.07.2011,-9999,15.25,-9999,-9999,13.57
,24.07.2011,-9999,15.74,-9999,-9999,14.1
,25.07.2011,-9999,15.63,-9999,-9999,13.78
,26.07.2011,-9999,17.31,-9999,-9999,16.04
,27.07.2011,-9999,17.49,-9999,-9999,15.71
,28.07.2011,-9999,15.27,-9999,-9999,13.7
,29.07.2011,-9999,14.76,-9999,-9999,13.1
,30.07.2011,-9999,14.34,-9999,-9999,13.04
,31.07.2011,-9999,15.07,-9999,-9999,13.77
,01.08.2011,-9999,17.79,-9999,-9999,15.31
,02.08.2011,-9999,18.67,-9999,-9999,17.45
,03.08.2011,-9999,16.57,-9999,-9999,17.45
,04.08.2011,-9999,15.45,-9999,-9999,14.64
,05.08.2011,-9999,13.79,-9999,-9999,13.63
,06.08.2011,-9999,14.83,-9999,-9999,11.97
,07.08.2011,-9999,12.83,-9999,-9999,12.31
,08.08.2011,-9999,15.8,-9999,-9999,13.5
,09.08.2011,-9999,11.76,-9999,-9999,10.5
,10.08.2011,-9999,13.49,-9999,-9999,13.63
,11.08.2011,11.96,12.13,-9999,-9999,-9999
,12.08.2011,15.3,15.55,-9999,-9999,14.71
,13.08.2011,12.52,12.52,-9999,-9999,12.63
,14.08.2011,13.56,13.7,-9999,-9999,14.1
,15.08.2011,14.42,14.58,-9999,-9999,13.36
,16.08.2011,12.71,12.91,-9999,-9999,12.36
,17.08.2011,11.32,11.65,-9999,-9999,10.7
,18.08.2011,15.83,16.01,-9999,-9999,10.43
,19.08.2011,15.31,15.57,-9999,-9999,13.63
,20.08.2011,11.51,11.54,-9999,-9999,10.56
,21.08.2011,12.75,12.9,-9999,-9999,11.77
,22.08.2011,14.55,14.8,-9999,-9999,12.97
,23.08.2011,17.71,17.89,-9999,-9999,12.84
,24.08.2011,15.24,15.35,-9999,-9999,13.51
,25.08.2011,13.08,13.16,-9999,-9999,11.57
,26.08.2011,18.61,18.62,-9999,-9999,16.38
,27.08.2011,15.03,15.17,-9999,-9999,13.7
,28.08.2011,17.21,17.32,-9999,-9999,15.97
,29.08.2011,15.32,15.43,-9999,-9999,14.1
,30.08.2011,13.92,13.86,-9999,-9999,11.5
,31.08.2011,13.83,13.95,-9999,-9999,11.42
,01.09.2011,15.56,15.74,-9999,-9999,14.1
,02.09.2011,13.16,13.23,-9999,-9999,14.04
,03.09.2011,8.96,9.04,-9999,-9999,8.08
,04.09.2011,5.611,5.695,-9999,-9999,4.952
,05.09.2011,5.396,5.528,-9999,-9999,4.601
,06.09.2011,11.72,11.79,-9999,-9999,9.82
,07.09.2011,9.98,10.24,-9999,-9999,10.16
,08.09.2011,8.23,8.43,-9999,-9999,6.751
,09.09.2011,7.241,7.458,-9999,-9999,7.35
,10.09.2011,6.624,6.671,-9999,-9999,6.012
,11.09.2011,6.011,6.114,-9999,-9999,5.139
,12.09.2011,14.66,14.86,-9999,-9999,13.25
,13.09.2011,10.98,11.04,-9999,-9999,10.36
,14.09.2011,8.33,8.34,-9999,-9999,8.56
,15.09.2011,6.557,6.565,-9999,-9999,6.682
,16.09.2011,8.32,8.27,-9999,-9999,8.82
,17.09.2011,7.118,7.214,-9999,-9999,7.62
,18.09.2011,6.244,6.264,-9999,-9999,5.542
,19.09.2011,8.13,8.34,-9999,-9999,6.146
,20.09.2011,5.806,5.889,-9999,-9999,5.677
,21.09.2011,4.363,4.298,-9999,-9999,4.336
,22.09.2011,3.572,3.415,-9999,-9999,1.66
,23.09.2011,9.58,9.68,-9999,-9999,5.542
,24.09.2011,12.16,12.53,-9999,-9999,8.42
,25.09.2011,12.16,12.31,-9999,-9999,8.69
,26.09.2011,13.92,14.05,-9999,-9999,10.3
,27.09.2011,10.27,10.3,-9999,-9999,8.09
,28.09.2011,13.57,13.84,-9999,-9999,8.09
,29.09.2011,7.464,7.421,-9999,-9999,4.937
,30.09.2011,2.633,-9999,-9999,-9999,1.459
,01.10.2011,11.23,-9999,-9999,-9999,5.007
,02.10.2011,10.62,-9999,-9999,-9999,6.412
,03.10.2011,12.34,-9999,-9999,-9999,8.81
,04.10.2011,8.86,-9999,-9999,-9999,6.012
,05.10.2011,7.457,-9999,-9999,-9999,7.08
,06.10.2011,6.157,-9999,-9999,-9999,7.08
,07.10.2011,4.143,-9999,-9999,-9999,2.667
,08.10.2011,1.282,1.304,-9999,-9999,1.66
,09.10.2011,4.014,4.025,-9999,-9999,2.798
,10.10.2011,0.929,0.905,-9999,-9999,0.056
,11.10.2011,5.72,5.696,-9999,-9999,3.743
,12.10.2011,5.624,5.75,-9999,-9999,1.457
,13.10.2011,1.995,2.065,-9999,-9999,0.591
,14.10.2011,3.036,3.258,-9999,-9999,0.73
,15.10.2011,4.705,4.768,-9999,-9999,1.592
,16.10.2011,2.533,2.574,-9999,-9999,0.652
,17.10.2011,1.959,2,-9999,-9999,1.256
,18.10.2011,0.713,0.883,-9999,-9999,-0.147
,19.10.2011,-1.322,-0.977,-9999,-9999,-4.034
,20.10.2011,0.926,1.24,-9999,-9999,-2.152
,21.10.2011,4.28,4.482,-9999,-9999,1.127
,22.10.2011,5.186,5.29,-9999,-9999,1.656
,23.10.2011,3.568,3.771,-9999,-9999,1.189
,24.10.2011,4.592,4.491,-9999,-9999,-0.077
,25.10.2011,-1.045,-0.992,-9999,-9999,-0.747
,26.10.2011,-10.11,-9.37,-9999,-9999,-13.43
,27.10.2011,-14.19,-13.84,-9999,-9999,-13.5
,28.10.2011,-8.23,-7.91,-9999,-9999,-12.15
,29.10.2011,-2.67,-2.366,-9999,-9999,-6.248
,30.10.2011,0.065,0.056,-9999,-9999,-2.824
,31.10.2011,1.293,1.623,-9999,-9999,-2.084
,01.11.2011,-2.477,-2.461,-9999,-9999,-2.358
,02.11.2011,-9.62,-9.15,-9999,-9999,-11.75
,03.11.2011,-10.74,-10.27,-9999,-9999,-15.77
,04.11.2011,-6.463,-6.031,-9999,-9999,-9.67
,05.11.2011,-0.842,-0.712,-9999,-9999,-3.227
,06.11.2011,-4.963,-4.806,-9999,-9999,-4.975
,07.11.2011,-3.611,-3.533,-9999,-9999,-2.824
,08.11.2011,-6.254,-6.113,-9999,-9999,-5.714
,09.11.2011,-6.529,-6.596,-9999,-9999,-7.32
,10.11.2011,-5.827,-5.304,-9999,-9999,-9.8
,11.11.2011,0.8,1.288,-9999,-9999,-3.028
,12.11.2011,1.64,1.716,-9999,-9999,-1.553
,13.11.2011,-0.948,-0.947,-9999,-9999,-0.746
,14.11.2011,1.027,1.194,-9999,-9999,-3.569
,15.11.2011,-6.439,-6.405,-9999,-9999,-5.58
,16.11.2011,-11.7,-11.6,-9999,-9999,-12.55
,17.11.2011,-10.15,-9.74,-9999,-9999,-12.35
,18.11.2011,-1.8,-1.741,-9999,-9999,-5.577
,19.11.2011,-4.883,-4.926,-9999,-9999,-4.306
,20.11.2011,-7.026,-7.041,-9999,-9999,-7.52
,21.11.2011,-5.211,-5.1,-9999,-9999,-7.52
,22.11.2011,-1.89,-1.68,-9999,-9999,-4.504
,23.11.2011,-1.004,-0.844,-9999,-9999,-3.967
,24.11.2011,-1.173,-0.472,-9999,-9999,-6.717
,25.11.2011,-2.554,-2.501,-9999,-9999,-1.754
,26.11.2011,-5.733,-5.469,-9999,-9999,-9.33
,27.11.2011,-8.44,-7.866,-9999,-9999,-10.53
,28.11.2011,1.187,1.786,-9999,-9999,-5.507
,29.11.2011,-3.971,-3.553,-9999,-9999,-4.908
,30.11.2011,-2.381,-1.896,-9999,-9999,-6.112
,01.12.2011,-13.47,-13.03,-9999,-9999,-13.56
,02.12.2011,-14.58,-14.21,-9999,-9999,-14.23
,03.12.2011,-12.52,-12.15,-9999,-9999,-12.28
,04.12.2011,-12.54,-12.46,-9999,-9999,-14.23
,05.12.2011,-19.19,-19.08,-9999,-9999,-20.68
,06.12.2011,-21.34,-21.31,-9999,-9999,-21.82
,07.12.2011,-8.44,-8.24,-9999,-9999,-11.81
,08.12.2011,-6.368,-6.187,-9999,-9999,-8.26
,09.12.2011,-7.378,-7.174,-9999,-9999,-8.93
,10.12.2011,-8.38,-8.18,-9999,-9999,-11.88
,11.12.2011,-7.097,-6.791,-9999,-9999,-11.54
,12.12.2011,-6.226,-6.331,-9999,-9999,-8.93
,13.12.2011,-9.12,-9.2,-9999,-9999,-9.47
,14.12.2011,-4.247,-4.22,-9999,-9999,-9.94
,15.12.2011,-7.233,-7.308,-9999,-9999,-9.47
,16.12.2011,-7.901,-7.133,-9999,-9999,-11.41
,17.12.2011,-7.56,-7.478,-9999,-9999,-11.14
,18.12.2011,-4.948,-4.678,-9999,-9999,-10.4
,19.12.2011,-8.68,-8.58,-9999,-9999,-9.87
,20.12.2011,-10.83,-10.64,-9999,-9999,-13.62
,21.12.2011,-8.14,-8.07,-9999,-9999,-12.08
,22.12.2011,-14.15,-13.5,-9999,-9999,-18.19
,23.12.2011,-14.44,-14.12,-9999,-9999,-19.27
,24.12.2011,-8.2,-7.762,-9999,-9999,-13.76
,25.12.2011,-7.779,-7.11,-9999,-9999,-11.75
,26.12.2011,-7.41,-7.303,-9999,-9999,-11.54
,27.12.2011,-5.975,-5.58,-9999,-9999,-11.14
,28.12.2011,-5.991,-5.869,-9999,-9999,-8.39
,29.12.2011,1.81,1.992,-9999,-9999,-0.087
,30.12.2011,-0.788,-1.035,-9999,-9999,-4.639
,31.12.2011,-7.128,-7.131,-9999,-9999,-7.66
,01.01.2012,-10.56,-10.56,-9999,-9999,-11.61
,02.01.2012,-10.48,-10.42,-9999,-9999,-12.55
,03.01.2012,-3.593,-3.379,-9999,-9999,-7.05
,04.01.2012,-4.822,-4.669,-9999,-9999,-9.87
,05.01.2012,1.861,1.87,-9999,-9999,-6.179
,06.01.2012,-6.826,-6.262,-9999,-9999,-9.54
,07.01.2012,-8.35,-8.27,-9999,-9999,-9.4
,08.01.2012,-9.42,-9.45,-9999,-9999,-12.75
,09.01.2012,-6.637,-6.19,-9999,-9999,-9.73
,10.01.2012,-2.517,-2.273,-9999,-9999,-8.8
,11.01.2012,-13.4,-13.13,-9999,-9999,-14.77
,12.01.2012,-14.5,-14.47,-9999,-9999,-17.86
,13.01.2012,-6.319,-6.333,-9999,-9999,-8.13
,14.01.2012,-6.302,-6.163,-9999,-9999,-9.13
,15.01.2012,-0.799,-0.651,-9999,-9999,-5.91
,16.01.2012,-11.85,-11.82,-9999,-9999,-11.28
,17.01.2012,-16.49,-16.25,-9999,-9999,-14.76
,18.01.2012,-11.44,-11.18,-9999,-9999,-13.69
,19.01.2012,1.358,1.617,-9999,-9999,-0.491
,20.01.2012,-6.451,-6.373,-9999,-9999,-6.118
,21.01.2012,-6.869,-6.759,-9999,-9999,-8.13
,22.01.2012,-6.994,-6.752,-9999,-9999,-6.92
,23.01.2012,-9.79,-9.46,-9999,-9999,-11.21
,24.01.2012,-7.644,-7.489,-9999,-9999,-9.27
,25.01.2012,-8.84,-8.8,-9999,-9999,-12.95
,26.01.2012,-5.686,-5.583,-9999,-9999,-8.33
,27.01.2012,-10.83,-10.69,-9999,-9999,-11.68
,28.01.2012,-12.92,-12.82,-9999,-9999,-13.55
,29.01.2012,-2.817,-3.093,-9999,-9999,-8.73
,30.01.2012,-1.139,-0.858,-9999,-9999,-5.574
,31.01.2012,-4.491,-4.421,-9999,-9999,-3.363
,01.02.2012,-4.753,-5.285,-9999,-9999,-7.99
,02.02.2012,-4.545,-4.475,-9999,-9999,-4.571
,03.02.2012,-3.568,-3.534,-9999,-9999,-2.891
,04.02.2012,-6.227,-5.95,-9999,-9999,-6.381
,05.02.2012,-8.46,-8.39,-9999,-9999,-11.48
,06.02.2012,-9.69,-9.49,-9999,-9999,-12.21
,07.02.2012,-9.48,-9.36,-9999,-9999,-11.48
,08.02.2012,-13.05,-13.11,-9999,-9999,-14.16
,09.02.2012,-6.6,-6.375,-9999,-9999,-8.86
,10.02.2012,-10.36,-10.36,-9999,-9999,-11.08
,11.02.2012,-15.51,-15.55,-9999,-9999,-17.52
,12.02.2012,-17.05,-16.92,-9999,-9999,-16.85
,13.02.2012,-7.213,-7.061,-9999,-9999,-7.32
,14.02.2012,-4.556,-4.538,-9999,-9999,-5.978
,15.02.2012,-6.595,-6.417,-9999,-9999,-6.785
,16.02.2012,-6.943,-6.825,-9999,-9999,-7.99
,17.02.2012,-6.763,-6.555,-9999,-9999,-9.33
,18.02.2012,-8.32,-8.4,-9999,-9999,-6.521
,19.02.2012,-4.685,-4.29,-9999,-9999,-6.448
,20.02.2012,-3.486,-3.438,-9999,-9999,-2.824
,21.02.2012,-5.253,-5.158,-9999,-9999,-7.12
,22.02.2012,6.024,6.143,-9999,-9999,3.944
,23.02.2012,-8.26,-8.19,-9999,-9999,-10.47
,24.02.2012,-8.8,-8.84,-9999,-9999,-10.47
,25.02.2012,-10.68,-10.52,-9999,-9999,-11.61
,26.02.2012,-8.83,-8.95,-9999,-9999,-10.15
,27.02.2012,-10.76,-10.7,-9999,-9999,-12.55
,28.02.2012,-7.073,-6.873,-9999,-9999,-7.26
,29.02.2012,-4.558,-4.423,-9999,-9999,-4.908
,01.03.2012,-6.549,-6.443,-9999,-9999,-8.27
,02.03.2012,-9.29,-8.87,-9999,-9999,-13.56
,03.03.2012,-7.205,-7.048,-9999,-9999,-8.4
,04.03.2012,-0.674,-0.15,-9999,-9999,-3.368
,05.03.2012,-4.422,-4.306,-9999,-9999,-7.99
,06.03.2012,-0.939,-0.817,-9999,-9999,-4.771
,07.03.2012,-6.631,-6.499,-9999,-9999,-6.852
,08.03.2012,-9.84,-9.8,-9999,-9999,-10.34
,09.03.2012,-3.645,-3.179,-9999,-9999,-10.07
,10.03.2012,-2.993,-2.752,-9999,-9999,-8.59
,11.03.2012,0.259,0.356,-9999,-9999,0.587
,12.03.2012,2.679,2.861,-9999,-9999,0.06
,13.03.2012,1.667,2.154,-9999,-9999,-3.502
,14.03.2012,2.75,3.05,-9999,-9999,-2.897
,15.03.2012,4.785,4.94,-9999,-9999,2.729
,16.03.2012,2.318,2.429,-9999,-9999,-1.082
,17.03.2012,2.139,2.669,-9999,-9999,-1.758
,18.03.2012,2.629,2.759,-9999,-9999,-0.417
,19.03.2012,-2.178,-1.719,-9999,-9999,-5.114
,20.03.2012,-2.13,-2.09,-9999,-9999,-3.905
,21.03.2012,-3.323,-3.262,-9999,-9999,-6.248
,22.03.2012,-0.558,-0.523,-9999,-9999,-1.353
,23.03.2012,2.209,2.676,-9999,-9999,-1.686
,24.03.2012,4.478,4.491,-9999,-9999,3.071
,25.03.2012,2.31,2.762,-9999,-9999,0.317
,26.03.2012,4.181,4.408,-9999,-9999,3.339
,27.03.2012,4.794,4.943,-9999,-9999,1.244
,28.03.2012,0.04,-0.008,-9999,-9999,-0.817
,29.03.2012,6.546,6.533,-9999,-9999,5.41
,30.03.2012,3.676,3.789,-9999,-9999,2.466
,31.03.2012,6.328,6.325,-9999,-9999,5.015
,01.04.2012,6.856,6.57,-9999,-9999,1.391
,02.04.2012,1.549,1.547,-9999,-9999,1.794
,03.04.2012,-0.55,-0.604,-9999,-9999,-0.155
,04.04.2012,1.124,1.086,-9999,-9999,1.522
,05.04.2012,0.736,0.804,-9999,-9999,-2.355
,06.04.2012,1.869,1.763,-9999,-9999,3.534
,07.04.2012,-0.917,-0.726,-9999,-9999,0.182
,08.04.2012,-2.837,-2.844,-9999,-9999,-4.034
,09.04.2012,-1.458,-1.415,-9999,-9999,-1.553
,10.04.2012,3.049,2.908,-9999,-9999,3.271
,11.04.2012,8.83,8.8,-9999,-9999,9.42
,12.04.2012,5.481,5.439,-9999,-9999,5.796
,13.04.2012,2.508,2.614,-9999,-9999,2.331
,14.04.2012,3.447,3.35,-9999,-9999,2.063
,15.04.2012,2.109,2.093,-9999,-9999,2.466
,16.04.2012,-0.36,-0.488,-9999,-9999,0.122
,17.04.2012,-0.382,-0.526,-9999,-9999,-1.549
,18.04.2012,0.234,0.034,-9999,-9999,-0.083
,19.04.2012,4.491,4.49,-9999,-9999,5.071
,20.04.2012,0.678,0.523,-9999,-9999,1.189
,21.04.2012,5.293,5.487,-9999,-9999,5.87
,22.04.2012,4.365,4.429,-9999,-9999,0.719
,23.04.2012,4.383,4.052,-9999,-9999,2.332
,24.04.2012,10.92,11.1,-9999,-9999,6.75
,25.04.2012,11.4,11.1,-9999,-9999,8.35
,26.04.2012,10.95,10.91,-9999,-9999,11.23
,27.04.2012,4.339,4.298,-9999,-9999,5.34
,28.04.2012,1.048,0.788,-9999,-9999,1.525
,29.04.2012,0.62,0.487,-9999,-9999,0.655
,30.04.2012,2.177,1.532,-9999,-9999,0.383
,01.05.2012,7.585,6.906,-9999,-9999,5.669
,02.05.2012,9.55,9.24,-9999,-9999,8.55
,03.05.2012,5.633,4.979,-9999,-9999,4.14
,04.05.2012,8.84,8.42,-9999,-9999,9.74
,05.05.2012,9.12,8.82,-9999,-9999,9.56
,06.05.2012,1.636,1.289,-9999,-9999,4.803
,07.05.2012,3.821,3.762,-9999,-9999,4.266
,08.05.2012,1.979,1.576,-9999,-9999,1.055
,09.05.2012,3.099,2.341,-9999,-9999,2.197
,10.05.2012,7.583,6.788,-9999,-9999,5.475
,11.05.2012,2.719,2.677,-9999,-9999,3.071
,12.05.2012,1.939,1.902,-9999,-9999,2.13
,13.05.2012,1.989,1.913,-9999,-9999,1.996
,14.05.2012,6.158,5.865,-9999,-9999,3.205
,15.05.2012,8.15,7.952,-9999,-9999,5.604
,16.05.2012,5.001,4.804,-9999,-9999,5.804
,17.05.2012,11.83,11.59,-9999,-9999,10.03
,18.05.2012,8.33,7.864,-9999,-9999,7.15
,19.05.2012,6.594,6.104,-9999,-9999,7.22
,20.05.2012,4.431,4.174,-9999,-9999,3.809
,21.05.2012,5.639,5.337,-9999,-9999,6.213
,22.05.2012,9.61,9.37,-9999,-9999,8.29
,23.05.2012,8.39,8.21,-9999,-9999,8.62
,24.05.2012,5.264,4.92,-9999,-9999,7.15
,25.05.2012,6.248,5.923,-9999,-9999,7.01
,26.05.2012,11.22,11.22,-9999,-9999,11.5
,27.05.2012,7.733,7.283,-9999,-9999,7.14
,28.05.2012,5.005,4.771,-9999,-9999,6.415
,29.05.2012,4.906,4.626,-9999,-9999,4.87
,30.05.2012,7.758,7.34,-9999,-9999,7.75
,31.05.2012,5.791,5.348,-9999,-9999,6.415
,01.06.2012,6.553,6.193,-9999,-9999,7.01
,02.06.2012,9.21,8.64,-9999,-9999,8.55
,03.06.2012,11.72,11.13,-9999,-9999,10.09
,04.06.2012,-9999,9.9,-9999,-9999,9.62
,05.06.2012,-9999,11.88,-9999,-9999,13.78
,06.06.2012,-9999,11.41,-9999,-9999,13.43
,07.06.2012,-9999,11.76,-9999,-9999,13.82
,08.06.2012,-9999,12.66,-9999,-9999,12.51
,09.06.2012,-9999,11.63,-9999,-9999,11.57
,10.06.2012,-9999,10.48,-9999,-9999,11.57
,11.06.2012,-9999,9.79,-9999,-9999,11.23
,12.06.2012,-9999,7.384,-9999,-9999,9.15
,13.06.2012,10.42,9.93,-9999,-9999,7.75
,14.06.2012,14.37,14.16,-9999,-9999,14.44
,15.06.2012,-9999,14.75,-9999,-9999,15.58
,16.06.2012,-9999,12.84,-9999,-9999,13.57
,17.06.2012,-9999,10.77,-9999,-9999,9.15
,18.06.2012,-9999,14.76,-9999,-9999,11.97
,19.06.2012,16.11,15.69,-9999,-9999,12.16
,20.06.2012,12.2,12.12,-9999,-9999,12.63
,21.06.2012,10.82,10.5,-9999,-9999,11.56
,22.06.2012,10.19,9.89,-9999,-9999,10.56
,23.06.2012,15.36,14.76,-9999,-9999,11.57
,24.06.2012,16.16,16.03,-9999,-9999,14.84
,25.06.2012,17.61,17.73,-9999,-9999,16.98
,26.06.2012,20.66,20.51,-9999,-9999,18.3
,27.06.2012,16.61,16.49,-9999,-9999,16.78
,28.06.2012,15.89,15.77,-9999,-9999,13.1
,29.06.2012,13.46,13.19,-9999,-9999,12.7
,30.06.2012,14.92,14.57,-9999,-9999,13.97
,01.07.2012,13.36,13.2,-9999,-9999,12.76
,02.07.2012,15.19,-9999,-9999,-9999,14.17
,03.07.2012,16.45,-9999,-9999,-9999,14.64
,04.07.2012,15.95,-9999,-9999,-9999,13.36
,05.07.2012,18.68,-9999,-9999,-9999,17.99
,06.07.2012,15.96,-9999,-9999,-9999,16.25
,07.07.2012,14.93,-9999,-9999,-9999,15.28
,08.07.2012,15.42,-9999,-9999,-9999,15.85
,09.07.2012,16.07,-9999,-9999,-9999,15.45
,10.07.2012,14.81,-9999,-9999,-9999,14.98
,11.07.2012,13.05,-9999,-9999,-9999,12.77
,12.07.2012,15.27,-9999,-9999,-9999,14.04
,13.07.2012,14.62,-9999,-9999,-9999,13.7
,14.07.2012,15.96,-9999,-9999,-9999,13.1
,15.07.2012,16.46,-9999,-9999,-9999,14.24
,16.07.2012,15.58,-9999,-9999,-9999,13.9
,17.07.2012,16.31,-9999,-9999,-9999,15.71
,18.07.2012,16.85,-9999,-9999,-9999,12.83
,19.07.2012,15.21,-9999,-9999,-9999,13.83
,20.07.2012,15.85,-9999,-9999,-9999,13.63
,21.07.2012,19.04,19.27,-9999,-9999,16.24
,22.07.2012,18.32,18.76,-9999,-9999,17.92
,23.07.2012,16.67,16.96,-9999,-9999,15.44
,24.07.2012,18,18.23,-9999,-9999,14.91
,25.07.2012,15.01,15.16,-9999,-9999,14.44
,26.07.2012,13.43,13.49,-9999,-9999,11.97
,27.07.2012,13.91,14.23,-9999,-9999,12.57
,28.07.2012,15.61,15.7,-9999,-9999,14.37
,29.07.2012,15.92,16.32,-9999,-9999,14.44
,30.07.2012,15.11,15.35,-9999,-9999,13.9
,31.07.2012,14.35,14.42,-9999,-9999,13.7
,01.08.2012,17.07,17.4,-9999,-9999,14.84
,02.08.2012,16.15,16.61,-9999,-9999,13.3
,03.08.2012,13.22,13.53,-9999,-9999,10.76
,04.08.2012,13.67,13.84,-9999,-9999,13.43
,05.08.2012,10.09,10.05,-9999,-9999,9.02
,06.08.2012,17.53,17.65,-9999,-9999,13.5
,07.08.2012,15,15.19,-9999,-9999,13.16
,08.08.2012,14.31,14.38,-9999,-9999,12.04
,09.08.2012,13.55,13.69,-9999,-9999,10.7
,10.08.2012,16.41,16.89,-9999,-9999,14.77
,11.08.2012,16.08,16.34,-9999,-9999,15.5
,12.08.2012,11.83,11.83,-9999,-9999,9.22
,13.08.2012,10.8,11.07,-9999,-9999,10.5
,14.08.2012,10.89,11.16,-9999,-9999,9.69
,15.08.2012,14.84,14.69,-9999,-9999,12.44
,16.08.2012,10.36,10.4,-9999,-9999,9.96
,17.08.2012,6.873,6.776,-9999,-9999,6.885
,18.08.2012,12.97,12.92,-9999,-9999,8.95
,19.08.2012,7.512,7.563,-9999,-9999,5.81
,20.08.2012,10.09,9.91,-9999,-9999,8.62
,21.08.2012,14.38,14.4,-9999,-9999,11.57
,22.08.2012,13.21,13.16,-9999,-9999,10.49
,23.08.2012,15.04,15.44,-9999,-9999,14.5
,24.08.2012,12.76,12.69,-9999,-9999,10.76
,25.08.2012,14.76,15.02,-9999,-9999,12.03
,26.08.2012,11.37,11.33,-9999,-9999,9.16
,27.08.2012,13.55,14.02,-9999,-9999,10.63
