@T,B4,,,,
,07.10.2010,0.294150253,0.463767009,0.463851109,0.389222898
,08.10.2010,0.295048897,0.463804563,0.463663718,0.388928438
,09.10.2010,0.293320796,0.463330478,0.463534013,0.388681008
,10.10.2010,0.291716876,0.462068975,0.463001004,0.388437958
,11.10.2010,0.290053737,0.460800222,0.462286068,0.388194997
,12.10.2010,0.289769898,0.45973896,0.461404106,0.387888207
,13.10.2010,0.287420178,0.458450831,0.460638004,0.38754325
,14.10.2010,0.286555925,0.456992347,0.459590626,0.387113395
,15.10.2010,0.286712813,0.456178072,0.458606707,0.386428777
,16.10.2010,0.287105284,0.455750362,0.457905339,0.385833975
,17.10.2010,0.286277687,0.455443725,0.457395227,0.38528644
,18.10.2010,0.286113352,0.454826073,0.456823558,0.384764776
,19.10.2010,0.28420005,0.4540607,0.456347503,0.384252033
,20.10.2010,0.283795295,0.453082812,0.4555579,0.383765081
,21.10.2010,0.283649918,0.452476347,0.454868815,0.383282724
,22.10.2010,0.283330788,0.45198597,0.454256306,0.382766925
,23.10.2010,0.281954187,0.451292641,0.453767602,0.382230409
,24.10.2010,0.28004323,0.450138531,0.453089656,0.381753429
,25.10.2010,0.279810818,0.449138016,0.45219925,0.381297877
,26.10.2010,0.277034098,0.447913704,0.451456484,0.380834235
,27.10.2010,0.274648554,0.446030226,0.450374424,0.380375133
,28.10.2010,0.27256986,0.444169808,0.449039326,0.379815411
,29.10.2010,0.272278641,0.442569523,0.447593614,0.379151091
,30.10.2010,0.273637199,0.441953183,0.446432418,0.378445484
,31.10.2010,0.275400019,0.442309201,0.445793825,0.377677775
,01.11.2010,0.276139168,0.442843508,0.445559196,0.376990538
,02.11.2010,0.275522315,0.442912068,0.445535739,0.376404487
,03.11.2010,0.276296291,0.44277041,0.445240218,0.37593183
,04.11.2010,0.275466951,0.442843542,0.445132369,0.375484642
,05.11.2010,0.273751986,0.442003478,0.444804205,0.375062782
,06.11.2010,0.274151154,0.44127816,0.44417171,0.374678755
,07.11.2010,0.275083052,0.441269038,0.44372226,0.374278292
,08.11.2010,0.274575193,0.441332868,0.443511684,0.373873928
,09.11.2010,0.274342131,0.441022889,0.443235665,0.373482325
,10.11.2010,0.271217936,0.440057568,0.442894333,0.3731076
,11.11.2010,0.268886591,0.438298271,0.442100017,0.372795498
,12.11.2010,0.266443821,0.436348502,0.441026752,0.372379629
,13.11.2010,0.264606197,0.434390238,0.439610459,0.371993089
,14.11.2010,0.26292191,0.432590446,0.438257253,0.371814459
,15.11.2010,0.261781213,0.431010773,0.436864835,0.371453187
,16.11.2010,0.260960515,0.429649948,0.435562985,0.370719104
,17.11.2010,0.260825603,0.428636543,0.434369686,0.36931068
,18.11.2010,0.259788023,0.427678385,0.433349122,0.368566473
,19.11.2010,0.259286767,0.426529283,0.432260838,0.367839655
,20.11.2010,0.258746154,0.425783598,0.431303017,0.367130186
,21.11.2010,0.257743395,0.424798018,0.430424623,0.366384492
,22.11.2010,0.257388515,0.423916122,0.429542683,0.365693145
,23.11.2010,0.256259204,0.423044267,0.428657264,0.36500259
,24.11.2010,0.255089007,0.42180945,0.427681347,0.364308678
,25.11.2010,0.253554358,0.420550277,0.42667931,0.363627888
,26.11.2010,0.251902339,0.418842389,0.425468731,0.362874143
,27.11.2010,0.251222098,0.417332541,0.424141669,0.362137693
,28.11.2010,0.251083575,0.416261716,0.422948948,0.361271485
,29.11.2010,0.251261668,0.415566339,0.421958068,0.360500237
,30.11.2010,0.250988059,0.415091454,0.421150025,0.35971373
,01.12.2010,0.250362073,0.414309486,0.42032027,0.358920083
,02.12.2010,0.25050365,0.413699417,0.419532205,0.358188403
,03.12.2010,0.251123291,0.413502038,0.418889722,0.3574901
,04.12.2010,0.252606555,0.41375646,0.418442153,0.356833133
,05.12.2010,0.253225693,0.414414845,0.418984685,0.356261904
,06.12.2010,0.25299381,0.414647615,0.418948499,0.355687181
,07.12.2010,0.253318651,0.414546593,0.418799259,0.355327246
,08.12.2010,0.253457823,0.414766228,0.418695281,0.355214059
,09.12.2010,0.253783299,0.414717902,0.418550628,0.354777655
,10.12.2010,0.25497587,0.415218938,0.418505424,0.354454604
,11.12.2010,0.254636728,0.415636717,0.418595832,0.354111554
,12.12.2010,0.253265601,0.415218957,0.418478335,0.353865496
,13.12.2010,0.253166403,0.414529034,0.417732955,0.353591324
,14.12.2010,0.254756359,0.414726703,0.417349283,0.353309209
,15.12.2010,0.255381973,0.415324459,0.41736282,0.353135959
,16.12.2010,0.254218145,0.415469581,0.417498201,0.352918503
,17.12.2010,0.252973946,0.414731131,0.417335745,0.352729275
,18.12.2010,0.252097155,0.413896892,0.416857609,0.352528049
,19.12.2010,0.25151906,0.413107455,0.41629869,0.352278625
,20.12.2010,0.251671001,0.41250282,0.415708674,0.351948894
,21.12.2010,0.252209483,0.412432741,0.415254131,0.351615326
,22.12.2010,0.252014492,0.412419614,0.415047197,0.351293998
,23.12.2010,0.251565262,0.412060656,0.414709975,0.351101274
,24.12.2010,0.2519187,0.411815607,0.414399868,0.350852452
,25.12.2010,0.252007959,0.411929366,0.414188702,0.350583692
,26.12.2010,0.25130462,0.411627516,0.414009049,0.350274944
,27.12.2010,0.25093521,0.411107235,0.413613973,0.349974375
,28.12.2010,0.251040702,0.410783888,0.413272928,0.349689985
,29.12.2010,0.250915451,0.410591702,0.412927588,0.349369711
,30.12.2010,0.250862702,0.410395194,0.412681028,0.349097584
,31.12.2010,0.250674931,0.410286059,0.4124659,0.348837613
,01.01.2011,0.249658354,0.409771199,0.412112009,0.34797064
,02.01.2011,0.248539355,0.408820973,0.411601639,0.347663437
,03.01.2011,0.246662984,0.407771969,0.410984336,0.347236342
,04.01.2011,0.242260815,0.406906983,0.410269303,0.347045036
,05.01.2011,0.237005113,0.406147225,0.409505902,0.345643465
,06.01.2011,0.233654457,0.405596389,0.409001929,0.345977536
,07.01.2011,0.236342427,0.405232292,0.408525028,0.345619525
,08.01.2011,0.242505376,0.404994028,0.408119703,0.345229934
,09.01.2011,0.245268643,0.404911733,0.407852594,0.34486045
,10.01.2011,0.24687765,0.404963708,0.407723519,0.344507119
,11.01.2011,0.246489909,0.40497237,0.407590041,0.344169832
,12.01.2011,0.238598243,0.404621622,0.407332034,0.343789139
,13.01.2011,0.224889276,0.40416719,0.406896311,0.343460202
,14.01.2011,0.226771983,0.403829802,0.40657192,0.343135426
,15.01.2011,0.236401712,0.403609309,0.406269892,0.342795006
,16.01.2011,0.244143876,0.403522855,0.406052323,0.342411265
,17.01.2011,0.247047581,0.403643887,0.405941356,0.342039652
,18.01.2011,0.249018913,0.40384711,0.405839283,0.34177097
,19.01.2011,0.250691367,0.404530735,0.405861474,0.341565585
,20.01.2011,0.250500355,0.404933389,0.406056761,0.341324753
,21.01.2011,0.250312682,0.405063333,0.406070078,0.341087957
,22.01.2011,0.250378518,0.405128308,0.406092282,0.340918333
,23.01.2011,0.250503635,0.405262623,0.406087841,0.340788173
,24.01.2011,0.250589264,0.40540997,0.40610116,0.340610745
,25.01.2011,0.250506946,0.405483658,0.406070081,0.340464898
,26.01.2011,0.25049376,0.405505334,0.40607452,0.340295446
,27.01.2011,0.251027739,0.40558771,0.405963547,0.340153625
,28.01.2011,0.252259425,0.406073466,0.40603013,0.340015776
,29.01.2011,0.253859523,0.40698086,0.40630099,0.339881887
,30.01.2011,0.254188089,0.408015552,0.406771878,0.339775587
,31.01.2011,0.253298728,0.408311442,0.407234194,0.339807087
,01.02.2011,0.251902385,0.407893748,0.407407643,0.339854327
,02.02.2011,0.24809257,0.406880964,0.407247536,0.339905513
,03.02.2011,0.222349111,0.405566128,0.406616372,0.339854327
,04.02.2011,0.20517416,0.404448508,0.405963572,0.339755915
,05.02.2011,0.20678749,0.403639587,0.405346868,0.33948044
,06.02.2011,0.213264598,0.403198771,0.404992178,0.339098935
,07.02.2011,0.216241095,0.402892117,0.404681978,0.338525193
,08.02.2011,0.214750205,0.402624434,0.404513644,0.338348435
,09.02.2011,0.207323207,0.402240373,0.404270095,0.337791255
,10.02.2011,0.198135903,0.401675479,0.403915988,0.337367664
,11.02.2011,0.193964505,0.401037849,0.403513394,0.337069856
,12.02.2011,0.193369798,0.40041371,0.403150834,0.336944465
,13.02.2011,0.196364851,0.399966395,0.402885669,0.336498113
,14.02.2011,0.201181388,0.399588155,0.402647115,0.336091239
,15.02.2011,0.207023721,0.399433472,0.402496944,0.336020822
,16.02.2011,0.213396926,0.399454956,0.402333559,0.335489229
,17.02.2011,0.223591639,0.399678397,0.402209948,0.335696322
,18.02.2011,0.240361686,0.399987893,0.402095188,0.335169
,19.02.2011,0.25793396,0.400469648,0.402046644,0.334731789
,20.02.2011,0.261852224,0.401554943,0.40217464,0.334723987
,21.02.2011,0.260913761,0.402995798,0.402616205,0.334759105
,22.02.2011,0.259535664,0.403509895,0.402982885,0.33486446
,23.02.2011,0.259233002,0.403790893,0.403199458,0.334911285
,24.02.2011,0.259323746,0.404305659,0.403402833,0.334989345
,25.02.2011,0.258934031,0.404738508,0.403668208,0.335055704
,26.02.2011,0.258219233,0.404695207,0.4038142,0.335090838
,27.02.2011,0.257853884,0.404582642,0.403792075,0.335094741
,28.02.2011,0.257894107,0.40461728,0.40382305,0.335141598
,01.03.2011,0.258729751,0.40484245,0.403858452,0.335094743
,02.03.2011,0.260515552,0.405769903,0.404097455,0.335040089
,03.03.2011,0.26182569,0.406989565,0.404593395,0.335047896
,04.03.2011,0.263396616,0.40850314,0.405311429,0.335133785
,05.03.2011,0.262299208,0.409400492,0.406158902,0.335149402
,06.03.2011,0.261102267,0.409169478,0.406567474,0.335215791
,07.03.2011,0.260690767,0.40889059,0.406678542,0.335469689
,08.03.2011,0.259626387,0.40837242,0.406656324,0.335649423
,09.03.2011,0.25961986,0.407867623,0.406460864,0.335711956
,10.03.2011,0.261204412,0.408085162,0.406309852,0.335657242
,11.03.2011,0.264038881,0.409317852,0.406554168,0.335579082
,12.03.2011,0.265767862,0.411151098,0.407300944,0.335594709
,13.03.2011,0.267148372,0.412664986,0.408217712,0.335602526
,14.03.2011,0.267391401,0.414032931,0.409166941,0.335848763
,15.03.2011,0.268638987,0.41484102,0.40993884,0.336009052
,16.03.2011,0.26942587,0.416054819,0.410738476,0.336212453
,17.03.2011,0.271438872,0.417178241,0.411539013,0.33660769
,18.03.2011,0.272631663,0.41882024,0.412497339,0.336897429
,19.03.2011,0.272490064,0.419824004,0.413492833,0.337230479
,20.03.2011,0.273435853,0.420510305,0.414251625,0.337838213
,21.03.2011,0.274272966,0.421379075,0.415002265,0.338403432
,22.03.2011,0.276121656,0.422564374,0.415758234,0.338874868
,23.03.2011,0.275529308,0.423564538,0.416695324,0.33942933
,24.03.2011,0.27505934,0.423831524,0.417398933,0.34014974
,25.03.2011,0.27355762,0.42352009,0.417818735,0.34084341
,26.03.2011,0.27363358,0.423008658,0.417877437,0.34127345
,27.03.2011,0.273852238,0.423030878,0.417940658,0.341640628
,28.03.2011,0.273866273,0.423039768,0.418094214,0.341940853
,29.03.2011,0.274620386,0.423346586,0.418283985,0.342249148
,30.03.2011,0.274731623,0.423764773,0.418609403,0.342494318
,31.03.2011,0.275309876,0.423973956,0.418885182,0.342917676
,01.04.2011,0.277887859,0.424971921,0.419283286,0.34312751
,02.04.2011,0.279220802,0.426578473,0.420034856,0.343448323
,03.04.2011,0.280726696,0.428009684,0.420896026,0.34377725
,04.04.2011,0.275774625,0.427857597,0.421821788,0.344257115
,05.04.2011,0.275021334,0.426131838,0.421667408,0.344681774
,06.04.2011,0.277243218,0.42617645,0.421340563,0.344999471
,07.04.2011,0.276970928,0.42663646,0.421576595,0.345257747
,08.04.2011,0.278897907,0.427231037,0.421803618,0.345583735
,09.04.2011,0.280909765,0.42865009,0.422394222,0.345802473
,10.04.2011,0.281114388,0.429950583,0.423281051,0.346088969
,11.04.2011,0.279603877,0.430076258,0.423995793,0.346419403
,12.04.2011,0.280138395,0.430175025,0.424305614,0.346809792
,13.04.2011,0.280159336,0.43050736,0.424652048,0.347224371
,14.04.2011,0.278158658,0.430332224,0.424994082,0.347575389
,15.04.2011,0.274895585,0.428739843,0.424893745,0.347918628
,16.04.2011,0.275010496,0.427315988,0.424209936,0.348094317
,17.04.2011,0.276666779,0.427289127,0.423740736,0.348142245
,18.04.2011,0.27849041,0.428193123,0.423786284,0.348214146
,19.04.2011,0.27900979,0.429295491,0.424264621,0.34831401
,20.04.2011,0.27792328,0.429640884,0.424720447,0.348461848
,21.04.2011,0.278294726,0.429438979,0.424943899,0.348613728
,22.04.2011,0.278698204,0.43004482,0.425185693,0.348789631
,23.04.2011,0.277034094,0.429860787,0.425450377,0.349057584
,24.04.2011,0.276380445,0.429039911,0.425368219,0.349245632
,25.04.2011,0.277695484,0.42894126,0.425167432,0.349381711
,26.04.2011,0.278627425,0.429483859,0.425226752,0.349481776
,27.04.2011,0.277898565,0.4294749,0.425450378,0.349609891
,28.04.2011,0.278393706,0.429317894,0.425436682,0.34972601
,29.04.2011,0.281128453,0.430273915,0.42554168,0.349822123
,30.04.2011,0.279987991,0.431100576,0.426139945,0.349974375
,01.05.2011,0.278680243,0.430534358,0.426382108,0.350146677
,02.05.2011,0.278817421,0.430044821,0.426254157,0.350339078
,03.05.2011,0.279070663,0.430188488,0.426185625,0.350483421
,04.05.2011,0.28005762,0.430911835,0.426308996,0.350635817
,05.05.2011,0.27855196,0.431568298,0.426798163,0.350800293
,06.05.2011,-9999,-9999,-9999,-9999
,07.05.2011,0.276125555,0.433812271,0.42806147,0.35136227
,08.05.2011,0.273333347,0.435452274,0.429070046,0.351932837
,09.05.2011,0.269517873,0.437218361,0.430392535,0.352520031
,10.05.2011,0.264950733,0.438388952,0.431814072,0.353301189
,11.05.2011,0.262311904,0.438979525,0.432966191,0.353998615
,12.05.2011,0.312479773,0.436657213,0.432850871,0.354567655
,13.05.2011,0.342927663,0.434810315,0.43169894,0.35495541
,14.05.2011,0.342479948,0.43992793,0.430718802,0.355173627
,15.05.2011,0.338403418,0.444508672,0.430590058,0.355262563
,16.05.2011,0.336413409,0.446452318,0.430603858,0.35525043
,17.05.2011,0.336111401,0.448599412,0.431293872,0.355201913
,18.05.2011,0.336022594,0.449764825,0.432615752,0.355173617
,19.05.2011,-9999,-9999,-9999,-9999
,20.05.2011,-9999,-9999,-9999,-9999
,21.05.2011,0.380371362,0.478054568,0.455865772,0.355060466
,22.05.2011,0.37156783,0.476459147,0.460260157,0.355201913
,23.05.2011,0.366309912,0.475891252,0.461246027,0.355488998
,24.05.2011,0.362656935,0.476158356,0.461940832,0.35625385
,25.05.2011,0.356934573,0.47467172,0.462338795,0.357433392
,26.05.2011,0.353291786,0.473063715,0.462031888,0.358916137
,27.05.2011,-9999,-9999,-9999,-9999
,28.05.2011,0.346788613,0.471938274,0.461576554,0.362019242
,29.05.2011,0.344800439,0.470994667,0.461475942,0.363488632
,30.05.2011,0.347195452,0.470260263,0.461097537,0.364920504
,31.05.2011,-9999,-9999,-9999,-9999
,01.06.2011,-9999,-9999,-9999,-9999
,02.06.2011,-9999,-9999,-9999,-9999
,03.06.2011,-9999,-9999,-9999,-9999
,04.06.2011,-9999,-9999,-9999,-9999
,05.06.2011,-9999,-9999,-9999,-9999
,06.06.2011,-9999,-9999,-9999,-9999
,07.06.2011,-9999,-9999,-9999,-9999
,08.06.2011,0.273077508,0.45064701,0.458616289,0.371918313
,09.06.2011,0.26405314,0.449700441,0.45829646,0.372354679
,10.06.2011,0.25868242,0.446897024,0.457471674,0.372924482
,11.06.2011,0.255611304,0.442746041,0.4558862,0.373369881
,12.06.2011,0.252603449,0.438266704,0.454361003,0.373565615
,13.06.2011,0.247919172,0.431007635,0.452393868,0.37368641
,14.06.2011,0.242222646,0.422718985,0.450318657,0.37368641
,15.06.2011,0.234419072,0.41250079,0.447266065,0.373715571
,16.06.2011,0.227783538,0.402024803,0.443163658,0.37389475
,17.06.2011,0.222352006,0.395564945,0.440156586,0.374979502
,18.06.2011,0.217052206,0.389818758,0.437295658,0.375371822
,19.06.2011,0.213127563,0.384345868,0.432803796,0.375317521
,20.06.2011,0.209188313,0.380077873,0.428378901,0.375196395
,21.06.2011,0.203679958,0.372745369,0.418553953,0.375025185
,22.06.2011,0.198627017,0.365397935,0.407371225,0.374799778
,23.06.2011,0.194047959,0.359573481,0.396743115,0.374524373
,24.06.2011,0.190094563,0.355441153,0.387814277,0.374240763
,25.06.2011,0.187031799,0.352001328,0.379320181,0.373973948
,26.06.2011,0.182727803,0.34786119,0.370059919,0.373665593
,27.06.2011,0.178287463,0.344309277,0.361748199,0.3733449
,28.06.2011,0.173617975,0.340879593,0.354237607,0.373036831
,29.06.2011,0.170217812,0.337767934,0.347125384,0.372941111
,30.06.2011,0.167345486,0.336163584,0.342241014,0.372957745
,01.07.2011,0.16361919,0.334515528,0.338216483,0.372911976
,02.07.2011,0.161875773,0.333036165,0.334018127,0.372932785
,03.07.2011,0.159312419,0.331573668,0.328466496,0.372936943
,04.07.2011,0.157004648,0.329666285,0.320975123,0.373011853
,05.07.2011,0.155896362,0.328953157,0.315045458,0.372991046
,06.07.2011,0.153809865,0.329186672,0.313143093,0.372924461
,07.07.2011,0.15193494,0.3286243,0.311635825,0.372745579
,08.07.2011,0.150988538,0.328005073,0.310045918,0.372629109
,09.07.2011,0.150383155,0.327401883,0.307464162,0.372662383
,10.07.2011,0.14971351,0.327005137,0.30465077,0.372687342
,11.07.2011,0.201670148,0.326856369,0.302927978,0.372624951
,12.07.2011,0.278444672,0.327672705,0.3044473,0.372649904
,13.07.2011,0.255066793,0.328429123,0.306545501,0.372824608
,14.07.2011,0.245305909,0.329067963,0.308380838,0.372945261
,15.07.2011,0.239022392,0.32990298,0.309704955,0.372986873
,16.07.2011,0.235060655,0.33113877,0.311025094,0.373028501
,17.07.2011,0.231964743,0.332504211,0.312971552,0.373099266
,18.07.2011,0.230251269,0.333502553,0.314829721,0.373195008
,19.07.2011,0.231184928,0.334947574,0.316729162,0.373294924
,20.07.2011,0.231087523,0.33676452,0.319181216,0.373399031
,21.07.2011,0.230335397,0.337824838,0.321636505,0.373561448
,22.07.2011,0.230016318,0.338439448,0.323792711,0.373828073
,23.07.2011,0.23094342,0.339167788,0.325755093,0.374094828
,24.07.2011,0.231505162,0.34028345,0.327748027,0.374328325
,25.07.2011,0.230410848,0.340912387,0.329661816,0.374595295
,26.07.2011,0.229215198,0.340713065,0.331063162,0.374879081
,27.07.2011,0.228522176,0.340232623,0.332062385,0.375146279
,28.07.2011,0.227924221,0.339998419,0.332882028,0.375376
,29.07.2011,0.227281054,0.339557591,0.333651515,0.375526393
,30.07.2011,0.228357801,0.339670683,0.334378613,0.375681002
,31.07.2011,0.229602953,0.340478708,0.335423502,0.375768778
,01.08.2011,0.230535074,0.341534295,0.336772043,0.375839843
,02.08.2011,0.22991824,0.342176371,0.338243153,0.375981983
,03.08.2011,0.23114427,0.341500133,0.339450652,0.376199475
,04.08.2011,0.233539814,0.33969802,0.340476964,0.376559277
,05.08.2011,0.232228243,0.33873928,0.341344871,0.376764403
,06.08.2011,0.232373104,0.338462811,0.34205385,0.37691095
,07.08.2011,0.232111929,0.3385173,0.342912181,0.377019837
,08.08.2011,0.231605502,0.338739233,0.343868298,0.377095224
,09.08.2011,0.229703097,0.338575728,0.344922609,0.377204125
,10.08.2011,0.228631625,0.33819041,0.345720655,0.377304688
,11.08.2011,0.226441552,0.337120505,0.346568329,0.377426229
,12.08.2011,0.222814359,0.333575865,0.347607361,0.377459759
,13.08.2011,0.22113291,0.333560429,0.34851448,0.377518439
,14.08.2011,0.219217745,0.33342538,0.349362132,0.377572933
,15.08.2011,0.216070045,0.333278828,0.350211004,0.377619049
,16.08.2011,0.213779569,0.33330582,0.351020413,0.377631625
,17.08.2011,0.208944212,0.332670005,0.351847203,0.37769871
,18.08.2011,0.205447707,0.331826771,0.352279392,0.377690325
,19.08.2011,0.203153334,0.332049951,0.352891568,0.377652589
,20.08.2011,0.198907164,0.331526874,0.353610608,0.377606472
,21.08.2011,0.196726796,0.331373072,0.354175046,0.377564551
,22.08.2011,0.194080199,0.331961442,0.35504731,0.377501674
,23.08.2011,0.190598134,0.332330892,0.356113723,0.377468143
,24.08.2011,0.188017624,0.332924171,0.357235527,0.377401081
,25.08.2011,0.185799579,0.333599026,0.358528403,0.377426229
,26.08.2011,0.184488624,0.334286336,0.359861241,0.377484908
,27.08.2011,0.18260131,0.334869995,0.36129637,0.377560362
,28.08.2011,0.181701418,0.335369137,0.362639494,0.377681938
,29.08.2011,0.179447485,0.335249176,0.363927274,0.377757411
,30.08.2011,0.177451458,0.33435205,0.364838658,0.377874816
,31.08.2011,0.176354112,0.333718653,0.365434514,0.377925139
,01.09.2011,0.175868249,0.333626025,0.366106113,0.37790417
,02.09.2011,0.175329705,0.333815138,0.366953948,0.377853853
,03.09.2011,0.17362686,0.333765003,0.367903358,0.377803535
,04.09.2011,0.170901018,0.332812575,0.368682353,0.37772806
,05.09.2011,0.169148845,0.33131558,0.368950628,0.377673553
,06.09.2011,0.168380885,0.330470618,0.369042878,0.377505872
,07.09.2011,0.16609547,0.329305508,0.369210631,0.377262788
,08.09.2011,0.163573086,0.32711221,0.369051264,0.376944455
,09.09.2011,0.163659677,0.325618783,0.36860272,0.376588597
,10.09.2011,0.163698135,0.325128304,0.368456051,0.376136734
,11.09.2011,0.16345832,0.324953519,0.368644624,0.37568938
,12.09.2011,0.164058325,0.325109313,0.368992572,0.375284107
,13.09.2011,0.165247184,0.325565648,0.36968486,0.374858218
,14.09.2011,0.165365272,0.325097895,0.370579628,0.374528538
,15.09.2011,0.161827103,0.323652608,0.37108844,0.374299136
,16.09.2011,0.162667085,0.319088495,0.370924399,0.374061475
,17.09.2011,0.164022748,0.316734827,0.370314809,0.373769747
,18.09.2011,0.162076005,0.315218239,0.369865356,0.373282451
,19.09.2011,0.16212378,0.31379851,0.369319711,0.372774716
,20.09.2011,0.16253576,0.313560405,0.369089006,0.372254915
,21.09.2011,0.160972599,0.312958346,0.369089003,0.371710625
,22.09.2011,0.159804509,0.312015711,0.369009331,0.371253975
,23.09.2011,0.160030899,0.311233795,0.368812269,0.370739565
,24.09.2011,0.161872066,0.311663533,0.368896131,0.37030434
,25.09.2011,0.163113675,0.312865517,0.369558944,0.369844563
,26.09.2011,0.164050681,0.314137273,0.37053343,0.369509254
,27.09.2011,0.164345304,0.315113526,0.371627299,0.369277562
,28.09.2011,0.164822082,0.315994528,0.372723114,0.369145192
,29.09.2011,0.164532542,0.31668238,0.373799709,0.369045935
,30.09.2011,0.162279705,0.316435638,0.374725744,0.369041798
,01.10.2011,0.16175544,0.315497824,0.375089765,0.369021123
,02.10.2011,0.1626497,0.315434355,0.375356587,0.36898804
,03.10.2011,0.163974111,0.316611856,0.375882088,0.368876414
,04.10.2011,0.164514395,0.317648406,0.37682829,0.368768939
,05.10.2011,0.163895625,0.317693393,0.377763043,0.368719339
,06.10.2011,0.162467099,0.317168968,0.378311781,0.368698672
,07.10.2011,0.159471339,0.315957493,0.378584214,0.368649078
,08.10.2011,0.15602222,0.313810101,0.378320296,0.368649078
,09.10.2011,0.149791112,0.30927804,0.377372126,0.368421821
,10.10.2011,0.14968513,0.304700605,0.375238315,0.368174021
,11.10.2011,0.151513853,0.302416233,0.373229604,0.367707585
,12.10.2011,0.153052595,0.30153975,0.371960031,0.367043633
,13.10.2011,0.153761817,0.300715733,0.371164234,0.36634332
,14.10.2011,0.155687824,0.30016453,0.370478715,0.365882351
,15.10.2011,0.156832919,0.299787867,0.370092138,0.365269664
,16.10.2011,0.159446372,0.299979785,0.369802357,0.364669902
,17.10.2011,0.15957212,0.300073957,0.369882135,0.364140444
,18.10.2011,0.156940685,0.298432571,0.369705817,0.363615554
,19.10.2011,0.155899335,0.296054889,0.368816551,0.363164864
,20.10.2011,0.156755118,0.294386211,0.367740175,0.362726758
,21.10.2011,0.15884721,0.293995807,0.366953908,0.362239902
,22.10.2011,0.161522738,0.29450072,0.366636331,0.361688051
,23.10.2011,0.162878043,0.295203351,0.366782561,0.361230598
,24.10.2011,0.164041444,0.295684332,0.367050023,0.360867335
,25.10.2011,0.165440537,0.296022017,0.367359418,0.360594016
,26.10.2011,0.161993867,0.295422723,0.367685692,0.360373797
,27.10.2011,0.157312503,0.291907992,0.367037585,0.360096631
,28.10.2011,0.154748689,0.288151816,0.36538058,0.359705556
,29.10.2011,0.153147051,0.284916124,0.363391248,0.359078733
,30.10.2011,0.155003485,0.282260736,0.361288322,0.358257496
,31.10.2011,0.163577828,0.281283233,0.359398765,0.35711706
,01.11.2011,0.173096458,0.281785478,-9999,0.355776289
,02.11.2011,0.181855808,0.28200535,0.358132724,0.354466841
,03.11.2011,0.191219485,0.280573065,0.357613992,0.353909903
,04.11.2011,0.202370548,0.278482417,0.356413528,0.352958801
,05.11.2011,0.214171561,0.277042897,0.355096498,0.35229878
,06.11.2011,0.224631525,0.276290414,0.354105502,0.351727845
,07.11.2011,0.232831449,0.275263864,0.353210165,0.350844498
,08.11.2011,0.240077773,0.274390577,0.352361016,0.34985027
,09.11.2011,0.245634069,0.274019766,0.351671965,0.34929771
,10.11.2011,0.249055,0.27322777,0.351044814,0.348449899
,11.11.2011,0.252362946,0.272542994,0.350345116,0.347747
,12.11.2011,0.255696495,0.272604562,0.349841205,0.347009124
,13.11.2011,0.25862199,0.273241407,0.349715286,0.346307914
,14.11.2011,0.259952943,0.27370411,0.34981276,0.345671244
,15.11.2011,0.260572726,0.273748693,0.34984932,0.345090862
,16.11.2011,0.259812023,0.273429898,0.349808701,0.344630182
,17.11.2011,0.258011579,-9999,0.349297184,0.34400327
,18.11.2011,0.257633083,0.270566719,0.348401004,0.343555308
,19.11.2011,0.25882653,0.270362304,0.347668015,0.343004793
,20.11.2011,0.25832327,0.270447423,0.347332198,0.342466659
,21.11.2011,0.25772336,0.270124065,0.346968303,0.34258134
,22.11.2011,0.257810487,0.269879119,0.346608665,0.341952825
,23.11.2011,0.258648824,0.270229559,0.346754097,0.340717211
,24.11.2011,0.25924333,0.270941449,0.346766218,0.340236369
,25.11.2011,0.259781227,0.27169545,0.346931913,0.339862208
,26.11.2011,0.259203315,0.272327523,0.347255357,0.339389977
,27.11.2011,0.2569607,0.271791156,0.347283661,0.338914161
,28.11.2011,0.256426165,0.270852836,0.346810683,0.338646937
,29.11.2011,0.257810509,0.271255205,0.346503628,0.338179641
,30.11.2011,0.257686667,0.271965238,0.346523821,0.337457792
,01.12.2011,0.258091901,0.272662795,0.346709654,0.33725005
,02.12.2011,0.256009215,0.272751743,0.34684703,0.336940524
,03.12.2011,0.254573373,0.271927689,0.346608658,0.336709464
,04.12.2011,0.253613707,0.27136093,0.346132193,0.336314172
,05.12.2011,0.252563532,0.270866458,0.34563998,0.336005161
,06.12.2011,0.250961918,0.270062913,0.344954812,0.335540029
,07.12.2011,0.249592646,0.268999264,0.344105523,0.335090853
,08.12.2011,0.248857228,0.268202253,0.343193213,0.334591402
,09.12.2011,0.248329479,0.2678195,0.342430685,0.333936471
,10.12.2011,0.247645515,0.267711184,0.341785346,0.333227831
,11.12.2011,0.246756937,0.26750477,0.341248793,0.332640575
,12.12.2011,0.245922322,0.26736271,0.340740725,0.332108293
,13.12.2011,0.245199944,0.267335651,0.340297051,0.331464064
,14.12.2011,0.244368529,0.267376231,0.339841722,0.330836033
,15.12.2011,0.243920931,0.267599508,0.339554337,0.330324823
,16.12.2011,0.243464271,0.267948169,0.33932294,0.329717444
,17.12.2011,0.242629965,0.268198814,0.339115563,0.329033497
,18.12.2011,0.241771502,0.268314025,0.338872391,0.328226937
,19.12.2011,0.241352467,0.268517438,0.338593459,0.327675759
,20.12.2011,0.240953447,0.268941454,0.338497853,0.3272945
