@T,climate ,,,,,,,,
name,srad,,,,,,,,
,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,21.11.2001 ,,,,,,,,
date_end,31.01.2020,,,,,,,,
date_format,dd.MM.yyyy ,,,,,,,,
,,,,,,,,,
tres,d ,,,,,,,,
unit,MJ/m2,,,,,,,,
,,,,,,,,,
@H,date,srad[0],srad[1],srad[2],srad[3],srad[4],srad[5],srad[6],srad[7]
name,-,EnergyTower1,EnergyTower2,METOS,Vaisala,COAGMETAult,COAGMETARDEC,COAGMETGreeley,MissDataFill
ID,-,1,2,3,4,5,6,7,8
elevation,-,1584.435,1584.867,1571,1571,1497,1558,1427,1427
x,-,513609.867,513537.822,512615,512615,523701,500000,530627,530627
,19.07.2006,-9999,-9999,-9999,-9999,20.19,16.82,-9999,-9999
,20.07.2006,-9999,-9999,-9999,-9999,17.86,13.44,-9999,-9999
,21.07.2006,-9999,-9999,-9999,-9999,28.48,25.17,-9999,-9999
,22.07.2006,-9999,-9999,-9999,-9999,29.33,23.44,-9999,-9999
,23.07.2006,-9999,-9999,-9999,-9999,28.32,23.29,-9999,-9999
,24.07.2006,-9999,-9999,-9999,-9999,23.26,18.93,-9999,-9999
,25.07.2006,-9999,-9999,-9999,-9999,13.21,9.74,-9999,-9999
,26.07.2006,-9999,-9999,-9999,-9999,24.92,21.75,-9999,-9999
,27.07.2006,-9999,-9999,-9999,-9999,27.85,25.25,-9999,-9999
,28.07.2006,-9999,-9999,-9999,-9999,28.49,25.51,-9999,-9999
,29.07.2006,-9999,-9999,-9999,-9999,25.75,22.36,-9999,-9999
,30.07.2006,-9999,-9999,-9999,-9999,27.48,23.04,-9999,-9999
,31.07.2006,-9999,-9999,-9999,-9999,22.81,17.17,-9999,-9999
,01.08.2006,-9999,-9999,-9999,-9999,21.88,18.22,-9999,-9999
,02.08.2006,-9999,-9999,-9999,-9999,20.95,21.61,-9999,-9999
,03.08.2006,-9999,-9999,-9999,-9999,25.13,22.88,-9999,-9999
,04.08.2006,-9999,-9999,-9999,-9999,24.3,21.24,-9999,-9999
,05.08.2006,-9999,-9999,-9999,-9999,14.61,12.3,-9999,-9999
,06.08.2006,-9999,-9999,-9999,-9999,21.38,23.2,-9999,-9999
,07.08.2006,-9999,-9999,-9999,-9999,25.61,22.45,-9999,-9999
,08.08.2006,-9999,-9999,-9999,-9999,26.93,20.88,-9999,-9999
,09.08.2006,-9999,-9999,-9999,-9999,20.98,22.8,-9999,-9999
,10.08.2006,-9999,-9999,-9999,-9999,18.4,18.07,-9999,-9999
,11.08.2006,-9999,-9999,-9999,-9999,23.41,19.89,-9999,-9999
,12.08.2006,-9999,-9999,-9999,-9999,18.41,11.61,-9999,-9999
,13.08.2006,-9999,-9999,-9999,-9999,24.93,21.33,-9999,-9999
,14.08.2006,-9999,-9999,-9999,-9999,17.87,15.62,-9999,-9999
,15.08.2006,-9999,-9999,-9999,-9999,21.93,19.72,-9999,-9999
,16.08.2006,-9999,-9999,-9999,-9999,21.06,17.24,-9999,-9999
,17.08.2006,-9999,-9999,-9999,-9999,24.48,19.3,-9999,-9999
,18.08.2006,-9999,-9999,-9999,-9999,16.05,14.14,-9999,-9999
,19.08.2006,-9999,-9999,-9999,-9999,15.36,13,-9999,-9999
,20.08.2006,-9999,-9999,-9999,-9999,22.46,18.69,-9999,-9999
,21.08.2006,-9999,-9999,-9999,-9999,23.23,19.06,-9999,-9999
,22.08.2006,-9999,-9999,-9999,-9999,21.29,19.79,-9999,-9999
,23.08.2006,-9999,-9999,-9999,-9999,24.07,18.8,-9999,-9999
,24.08.2006,-9999,-9999,-9999,-9999,19.96,14,-9999,-9999
,25.08.2006,-9999,-9999,-9999,-9999,17.02,14.92,-9999,-9999
,26.08.2006,-9999,-9999,-9999,-9999,14.77,15.56,-9999,-9999
,27.08.2006,-9999,-9999,-9999,-9999,12.71,11.34,-9999,-9999
,28.08.2006,-9999,-9999,-9999,-9999,22.39,19.23,-9999,-9999
,29.08.2006,-9999,-9999,-9999,-9999,24.61,21.92,-9999,-9999
,30.08.2006,-9999,-9999,-9999,-9999,23.8,19.25,-9999,-9999
,31.08.2006,-9999,-9999,-9999,-9999,18.35,11.07,-9999,-9999
,01.09.2006,-9999,-9999,-9999,-9999,19,16.27,-9999,-9999
,02.09.2006,-9999,-9999,-9999,-9999,18.27,13.03,-9999,-9999
,03.09.2006,-9999,-9999,-9999,-9999,24.2,21.75,-9999,-9999
,04.09.2006,-9999,-9999,-9999,-9999,18.57,18.88,-9999,-9999
,05.09.2006,-9999,-9999,-9999,-9999,22.97,20.42,-9999,-9999
,06.09.2006,-9999,-9999,-9999,-9999,19.42,17.49,-9999,-9999
,07.09.2006,-9999,-9999,-9999,-9999,17.36,14.1,-9999,-9999
,08.09.2006,-9999,-9999,-9999,-9999,10.93,6.209,-9999,-9999
,09.09.2006,-9999,-9999,-9999,-9999,13.26,10.8,-9999,-9999
,10.09.2006,-9999,-9999,-9999,-9999,14.56,12.79,-9999,-9999
,11.09.2006,-9999,-9999,-9999,-9999,11.28,13.06,-9999,-9999
,12.09.2006,-9999,-9999,-9999,-9999,21.8,19.49,-9999,-9999
,13.09.2006,-9999,-9999,-9999,-9999,20.7,19.13,-9999,-9999
,14.09.2006,-9999,-9999,-9999,-9999,19.28,18.38,-9999,-9999
,15.09.2006,-9999,-9999,-9999,-9999,16.36,16.06,-9999,-9999
,16.09.2006,-9999,-9999,-9999,-9999,13.95,14.87,-9999,-9999
,17.09.2006,-9999,-9999,-9999,-9999,21.41,18.31,-9999,-9999
,18.09.2006,-9999,-9999,-9999,-9999,9.67,10.29,-9999,-9999
,19.09.2006,-9999,-9999,-9999,-9999,21.16,18.75,-9999,-9999
,20.09.2006,-9999,-9999,-9999,-9999,17.6,15.05,-9999,-9999
,21.09.2006,-9999,-9999,-9999,-9999,10.88,7.83,-9999,-9999
,22.09.2006,-9999,-9999,-9999,-9999,8.41,9.77,-9999,-9999
,23.09.2006,-9999,-9999,-9999,-9999,8.49,8.26,-9999,-9999
,24.09.2006,-9999,-9999,-9999,-9999,20.31,17.93,-9999,-9999
,25.09.2006,-9999,-9999,-9999,-9999,19.48,17.93,-9999,-9999
,26.09.2006,-9999,-9999,-9999,-9999,19.96,18.17,-9999,-9999
,27.09.2006,-9999,-9999,-9999,-9999,14.37,12.85,-9999,-9999
,28.09.2006,-9999,-9999,-9999,-9999,19.04,17.12,-9999,-9999
,29.09.2006,-9999,-9999,-9999,-9999,18,16.75,-9999,-9999
,30.09.2006,-9999,-9999,-9999,-9999,18.87,17.36,-9999,-9999
,01.10.2006,-9999,-9999,-9999,-9999,13.71,11.18,-9999,-9999
,02.10.2006,-9999,-9999,-9999,-9999,11.02,8.78,-9999,-9999
,03.10.2006,-9999,-9999,-9999,-9999,8.27,6.09,-9999,-9999
,04.10.2006,-9999,-9999,-9999,-9999,12.81,9.03,-9999,-9999
,05.10.2006,-9999,-9999,-9999,-9999,14.53,11.01,-9999,-9999
,06.10.2006,-9999,-9999,-9999,-9999,13.27,12.63,-9999,-9999
,07.10.2006,-9999,-9999,-9999,-9999,15.96,14.43,-9999,-9999
,08.10.2006,-9999,-9999,-9999,-9999,5.456,3.761,-9999,-9999
,09.10.2006,-9999,-9999,-9999,-9999,3.4,2.987,-9999,-9999
,10.10.2006,-9999,-9999,-9999,-9999,7.83,7.6,-9999,-9999
,11.10.2006,-9999,-9999,-9999,-9999,11.66,11.07,-9999,-9999
,12.10.2006,-9999,-9999,-9999,-9999,16.47,13.58,-9999,-9999
,13.10.2006,-9999,-9999,-9999,-9999,16.68,13.62,-9999,-9999
,14.10.2006,-9999,-9999,-9999,-9999,9.65,8.31,-9999,-9999
,15.10.2006,-9999,-9999,-9999,-9999,15.76,13.29,-9999,-9999
,16.10.2006,-9999,-9999,-9999,-9999,8.94,6.67,-9999,-9999
,17.10.2006,-9999,-9999,-9999,-9999,4.251,2.819,-9999,-9999
,18.10.2006,-9999,-9999,-9999,-9999,15.47,13.81,-9999,-9999
,19.10.2006,-9999,-9999,-9999,-9999,8.42,9.26,-9999,-9999
,20.10.2006,-9999,-9999,-9999,-9999,9.79,9.6,-9999,-9999
,21.10.2006,-9999,-9999,-9999,-9999,12.29,12.11,-9999,-9999
,22.10.2006,-9999,-9999,-9999,-9999,14.96,12.46,-9999,-9999
,23.10.2006,-9999,-9999,-9999,-9999,15.28,13.5,-9999,-9999
,24.10.2006,-9999,-9999,-9999,-9999,12.52,11.28,-9999,-9999
,25.10.2006,-9999,-9999,-9999,-9999,11.41,9.32,-9999,-9999
,26.10.2006,-9999,-9999,-9999,-9999,4.462,5.631,-9999,-9999
,27.10.2006,-9999,-9999,-9999,-9999,13.2,11.51,-9999,-9999
,28.10.2006,-9999,-9999,-9999,-9999,14.6,13.75,-9999,-9999
,29.10.2006,-9999,-9999,-9999,-9999,10.05,8.35,-9999,-9999
,30.10.2006,-9999,-9999,-9999,-9999,13.92,12.66,-9999,-9999
,31.10.2006,-9999,-9999,-9999,-9999,11.3,11.65,-9999,-9999
,01.11.2006,-9999,-9999,-9999,-9999,13.77,11.95,-9999,-9999
,02.11.2006,-9999,-9999,-9999,-9999,13.11,12.29,-9999,-9999
,03.11.2006,-9999,-9999,-9999,-9999,7.42,8.2,-9999,-9999
,04.11.2006,-9999,-9999,-9999,-9999,7.94,8.49,-9999,-9999
,05.11.2006,-9999,-9999,-9999,-9999,12.93,11.75,-9999,-9999
,06.11.2006,-9999,-9999,-9999,-9999,11.12,10.66,-9999,-9999
,07.11.2006,-9999,-9999,-9999,-9999,10.64,10.51,-9999,-9999
,08.11.2006,-9999,-9999,-9999,-9999,12.48,12,-9999,-9999
,09.11.2006,-9999,-9999,-9999,-9999,5.09,3.268,-9999,-9999
,10.11.2006,-9999,-9999,-9999,-9999,12.09,11.37,-9999,-9999
,11.11.2006,-9999,-9999,-9999,-9999,7.67,6.938,-9999,-9999
,12.11.2006,-9999,-9999,-9999,-9999,6.982,6.669,-9999,-9999
,13.11.2006,-9999,-9999,-9999,-9999,6.54,6.845,-9999,-9999
,14.11.2006,-9999,-9999,-9999,-9999,6.125,6.314,-9999,-9999
,15.11.2006,-9999,-9999,-9999,-9999,10.76,10.85,-9999,-9999
,16.11.2006,-9999,-9999,-9999,-9999,4.796,6.209,-9999,-9999
,17.11.2006,-9999,-9999,-9999,-9999,10.2,9.15,-9999,-9999
,18.11.2006,-9999,-9999,-9999,-9999,8.99,9.19,-9999,-9999
,19.11.2006,-9999,-9999,-9999,-9999,10.22,10.35,-9999,-9999
,20.11.2006,-9999,-9999,-9999,-9999,3.764,2.219,-9999,-9999
,21.11.2006,-9999,-9999,-9999,-9999,6.843,6.269,-9999,-9999
,22.11.2006,-9999,-9999,12.08438702,-9999,6.311,6.457,-9999,-9999
,23.11.2006,-9999,-9999,6.188494536,-9999,5.38,5.825,-9999,-9999
,24.11.2006,-9999,-9999,9.726828336,-9999,7.98,8.01,-9999,-9999
,25.11.2006,-9999,-9999,12.43852531,-9999,9.03,9.63,-9999,-9999
,26.11.2006,-9999,-9999,9.944256384,-9999,8.53,6.683,-9999,-9999
,27.11.2006,-9999,-9999,5.452110864,-9999,5.369,6.141,-9999,-9999
,28.11.2006,-9999,-9999,4.354714584,-9999,3.589,4.168,-9999,-9999
,29.11.2006,-9999,-9999,9.858105648,-9999,9.08,7.99,-9999,-9999
,30.11.2006,-9999,-9999,11.75957546,-9999,8.77,9.3,-9999,-9999
,01.12.2006,-9999,-9999,8.167910256,-9999,7.44,7.21,-9999,-9999
,02.12.2006,-9999,-9999,11.75547305,-9999,8.66,9.68,-9999,-9999
,03.12.2006,-9999,-9999,12.47544706,-9999,8.79,10.07,-9999,-9999
,04.12.2006,-9999,-9999,12.18622673,-9999,8.38,9.68,-9999,-9999
,05.12.2006,-9999,-9999,10.2806545,-9999,7.61,7.97,-9999,-9999
,06.12.2006,-9999,-9999,9.716572296,-9999,6.724,8.37,-9999,-9999
,07.12.2006,-9999,-9999,10.512441,-9999,7.52,8.57,-9999,-9999
,08.12.2006,-9999,-9999,12.02007888,-9999,7.92,9.56,-9999,-9999
,09.12.2006,-9999,-9999,11.56676191,-9999,7.69,9.05,-9999,-9999
,10.12.2006,-9999,-9999,11.64675902,-9999,7.51,9.2,-9999,-9999
,11.12.2006,-9999,-9999,8.186371128,-9999,5.769,6.944,-9999,-9999
,12.12.2006,-9999,-9999,4.252154184,-9999,4.719,3.141,-9999,-9999
,13.12.2006,-9999,-9999,8.600715144,-9999,6.107,7.28,-9999,-9999
,14.12.2006,-9999,-9999,4.990589064,-9999,4.85,4.376,-9999,-9999
,15.12.2006,-9999,-9999,4.012162848,-9999,3.973,4.305,-9999,-9999
,16.12.2006,-9999,-9999,9.11761956,-9999,5.609,7.53,-9999,-9999
,17.12.2006,-9999,-9999,2.387606112,-9999,1.686,2.812,-9999,-9999
,18.12.2006,-9999,-9999,7.909458048,-9999,6.107,7.97,-9999,-9999
,19.12.2006,-9999,-9999,9.694009008,-9999,6.563,8.09,-9999,-9999
,20.12.2006,-9999,-9999,0.986631048,-9999,1.22,1.009,-9999,-9999
,21.12.2006,-9999,-9999,5.523903144,-9999,5.155,5.051,-9999,-9999
,22.12.2006,-9999,-9999,10.68064006,-9999,6.852,7.9,-9999,-9999
,23.12.2006,-9999,-9999,11.57906916,-9999,7.38,9.29,-9999,-9999
,24.12.2006,-9999,-9999,7.523830944,-9999,6.972,6.342,-9999,-9999
,25.12.2006,-9999,-9999,10.11450665,-9999,6.828,7.6,-9999,-9999
,26.12.2006,-9999,-9999,8.834552856,-9999,7.63,7.87,-9999,-9999
,27.12.2006,-9999,-9999,6.58437768,-9999,6.519,5.654,-9999,-9999
,28.12.2006,-9999,-9999,3.09732408,-9999,3.222,3.205,-9999,-9999
,29.12.2006,-9999,-9999,4.510606392,-9999,4.788,5.064,-9999,-9999
,30.12.2006,-9999,-9999,9.718623504,-9999,7.75,7.75,-9999,-9999
,31.12.2006,-9999,-9999,12.17597069,-9999,-9999,-9999,-9999,-9999
,01.01.2007,-9999,-9999,9.798620616,-9999,-9999,-9999,-9999,-9999
,02.01.2007,-9999,-9999,11.59753003,-9999,8,9.3,-9999,-9999
,03.01.2007,-9999,-9999,6.135163128,-9999,6.288,5.604,-9999,-9999
,04.01.2007,-9999,-9999,10.43244389,-9999,7.45,8.52,-9999,-9999
,05.01.2007,-9999,-9999,6.01003944,-9999,6.511,5.748,-9999,-9999
,06.01.2007,-9999,-9999,9.101209896,-9999,7.72,7.33,-9999,-9999
,07.01.2007,-9999,-9999,11.24677346,-9999,7.96,9.31,-9999,-9999
,08.01.2007,-9999,-9999,11.45189426,-9999,8.37,9.36,-9999,-9999
,09.01.2007,-9999,-9999,11.1278034,-9999,8.44,8.59,-9999,-9999
,10.01.2007,-9999,-9999,11.16472514,-9999,8.56,9.52,-9999,-9999
,11.01.2007,-9999,-9999,7.226405784,-9999,6.477,5.355,-9999,-9999
,12.01.2007,-9999,-9999,7.573059936,-9999,8.14,8.62,-9999,-9999
,13.01.2007,-9999,-9999,11.87444311,-9999,9.6,9.03,-9999,-9999
,14.01.2007,-9999,-9999,5.283911808,-9999,6.516,5.696,-9999,-9999
,15.01.2007,-9999,-9999,13.17490898,-9999,9.88,10.65,-9999,-9999
,16.01.2007,-9999,-9999,13.39438824,-9999,9.92,10.76,-9999,-9999
,17.01.2007,-9999,-9999,13.46823173,-9999,10.04,10.77,-9999,-9999
,18.01.2007,-9999,-9999,13.45182206,-9999,10.19,10.92,-9999,-9999
,19.01.2007,-9999,-9999,13.44361723,-9999,10.14,10.84,-9999,-9999
,20.01.2007,-9999,-9999,6.72796224,-9999,7.14,6.665,-9999,-9999
,21.01.2007,-9999,-9999,6.95359512,-9999,7.06,7.12,-9999,-9999
,22.01.2007,-9999,-9999,12.86312537,-9999,10.13,10.87,-9999,-9999
,23.01.2007,-9999,-9999,13.88257574,-9999,10.66,11.18,-9999,-9999
,24.01.2007,-9999,-9999,13.99334098,-9999,10.78,11.25,-9999,-9999
,25.01.2007,-9999,-9999,14.24563956,-9999,11.14,11.59,-9999,-9999
,26.01.2007,-9999,-9999,14.35025117,-9999,11.13,11.58,-9999,-9999
,27.01.2007,-9999,-9999,8.202780792,-9999,7.89,8.96,-9999,-9999
,28.01.2007,-9999,-9999,14.71536619,-9999,10.64,11.93,-9999,-9999
,29.01.2007,-9999,-9999,14.63126666,-9999,11.89,12.26,-9999,-9999
,30.01.2007,-9999,-9999,8.961727752,-9999,8.9,8.24,-9999,-9999
,31.01.2007,-9999,-9999,10.23552792,-9999,9.72,9.44,-9999,-9999
,01.02.2007,-9999,-9999,5.382369792,-9999,6.679,6.133,-9999,-9999
,02.02.2007,-9999,-9999,15.37585517,-9999,12.41,13.46,-9999,-9999
,03.02.2007,-9999,-9999,15.2548339,-9999,13.44,12.48,-9999,-9999
,04.02.2007,-9999,-9999,11.8970064,-9999,10.86,8.15,-9999,-9999
,05.02.2007,-9999,-9999,12.76671859,-9999,11.45,11.25,-9999,-9999
,06.02.2007,-9999,-9999,11.51753292,-9999,10.31,9.43,-9999,-9999
,07.02.2007,-9999,-9999,11.16677635,-9999,7.24,11.25,-9999,-9999
,08.02.2007,-9999,-9999,7.735105368,-9999,6.699,7.14,-9999,-9999
,09.02.2007,-9999,-9999,6.161828832,-9999,5.242,6.796,-9999,-9999
,10.02.2007,-9999,-9999,15.44969866,-9999,11.99,12.85,-9999,-9999
,11.02.2007,-9999,-9999,12.07956391,-9999,11.05,9.94,-9999,-9999
,12.02.2007,-9999,-9999,8.967881376,-9999,8.18,9.12,-9999,-9999
,13.02.2007,-9999,-9999,5.162890536,-9999,7.01,5.835,-9999,-9999
,14.02.2007,-9999,-9999,10.19245255,-9999,10.95,11.15,-9999,-9999
,15.02.2007,-9999,-9999,16.70298674,-9999,14.9,14.58,-9999,-9999
,16.02.2007,-9999,-9999,8.06124744,-9999,7.33,6.285,-9999,-9999
,17.02.2007,-9999,-9999,16.88144184,-9999,14.72,14.76,-9999,-9999
,18.02.2007,-9999,-9999,14.49793814,-9999,14.02,13,-9999,-9999
,19.02.2007,-9999,-9999,12.54518813,-9999,10.81,11.25,-9999,-9999
,20.02.2007,-9999,-9999,15.27944839,-9999,13.62,13.61,-9999,-9999
,21.02.2007,-9999,-9999,18.55932998,-9999,15.66,15.83,-9999,-9999
,22.02.2007,-9999,-9999,18.54702274,-9999,16.17,15.7,-9999,-9999
,23.02.2007,-9999,-9999,12.6395437,-9999,11.25,11.8,-9999,-9999
,24.02.2007,-9999,-9999,16.03839535,-9999,13.4,14.52,-9999,-9999
,25.02.2007,-9999,-9999,13.19542106,-9999,12.35,12.53,-9999,-9999
,26.02.2007,-9999,-9999,19.25058708,-9999,17.04,16.78,-9999,-9999
,27.02.2007,-9999,-9999,15.9994224,-9999,15.74,15.01,-9999,-9999
,28.02.2007,-9999,-9999,5.659282872,-9999,6.431,5.415,-9999,-9999
,01.03.2007,-9999,-9999,18.47933287,-9999,16.07,16.14,-9999,-9999
,02.03.2007,-9999,-9999,19.6136509,-9999,18.43,17.48,-9999,-9999
,03.03.2007,-9999,-9999,20.7930955,-9999,18.45,18.15,-9999,-9999
,04.03.2007,-9999,-9999,20.32747128,-9999,18.02,17.62,-9999,-9999
,05.03.2007,-9999,-9999,15.45174986,-9999,14.71,12.92,-9999,-9999
,06.03.2007,-9999,-9999,17.34091243,-9999,15.49,15.56,-9999,-9999
,07.03.2007,-9999,-9999,20.71309838,-9999,18.48,18.3,-9999,-9999
,08.03.2007,-9999,-9999,9.714521088,-9999,10.36,9.41,-9999,-9999
,09.03.2007,-9999,-9999,16.27223306,-9999,14.01,14.6,-9999,-9999
,10.03.2007,-9999,-9999,8.366877432,-9999,9.73,7.7,-9999,-9999
,11.03.2007,-9999,-9999,20.45054376,-9999,18.41,17.75,-9999,-9999
,12.03.2007,-9999,-9999,20.34798336,-9999,18.74,18.37,-9999,-9999
,13.03.2007,-9999,-9999,17.55013565,-9999,17.39,15.68,-9999,-9999
,14.03.2007,-9999,-9999,15.99326878,-9999,13.6,16.2,-9999,-9999
,15.03.2007,-9999,-9999,12.68877269,-9999,12.29,12.54,-9999,-9999
,16.03.2007,-9999,-9999,16.34197414,-9999,16.97,15.29,-9999,-9999
,17.03.2007,-9999,-9999,21.77357292,-9999,20.72,20.11,-9999,-9999
,18.03.2007,-9999,-9999,19.04751749,-9999,16.94,17.25,-9999,-9999
,19.03.2007,-9999,-9999,22.40124257,-9999,19.81,20.06,-9999,-9999
,20.03.2007,-9999,-9999,20.27619108,-9999,17.56,18.83,-9999,-9999
,21.03.2007,-9999,-9999,12.56980262,-9999,13.95,10.76,-9999,-9999
,22.03.2007,-9999,-9999,18.14293476,-9999,17.81,16.1,-9999,-9999
,23.03.2007,-9999,-9999,14.3830705,-9999,15.08,14.69,-9999,-9999
,24.03.2007,-9999,-9999,4.188566736,-9999,4.7,3.193,-9999,-9999
,25.03.2007,-9999,-9999,24.02785051,-9999,22.12,21.28,-9999,-9999
,26.03.2007,-9999,-9999,17.55423806,-9999,18.93,13.23,-9999,-9999
,27.03.2007,-9999,-9999,8.610971184,-9999,10.16,9.91,-9999,-9999
,28.03.2007,-9999,-9999,24.29860997,-9999,22.66,20.32,-9999,-9999
,29.03.2007,-9999,-9999,8.623278432,-9999,7.34,11.67,-9999,-9999
,30.03.2007,-9999,-9999,18.04857919,-9999,18.71,14.42,-9999,-9999
,31.03.2007,-9999,-9999,18.717273,-9999,19.16,16.98,-9999,-9999
,01.04.2007,-9999,-9999,18.1531908,-9999,17.06,16.74,-9999,-9999
,02.04.2007,-9999,-9999,21.24641246,-9999,20.94,18.87,-9999,-9999
,03.04.2007,-9999,-9999,23.67094032,-9999,22.69,19.98,-9999,-9999
,04.04.2007,-9999,-9999,18.71111938,-9999,17.83,16.68,-9999,-9999
,05.04.2007,-9999,-9999,20.28439591,-9999,19.7,16.2,-9999,-9999
,06.04.2007,-9999,-9999,4.293178344,-9999,5.302,3.725,-9999,-9999
,07.04.2007,-9999,-9999,3.921909696,-9999,4.61,3.57,-9999,-9999
,08.04.2007,-9999,-9999,5.981322528,-9999,6.857,6.028,-9999,-9999
,09.04.2007,-9999,-9999,22.64943874,-9999,21.4,23.16,-9999,-9999
,10.04.2007,-9999,-9999,22.06074204,-9999,22.75,21.21,-9999,-9999
,11.04.2007,-9999,-9999,25.77342852,-9999,24.72,25.4,-9999,-9999
,12.04.2007,-9999,-9999,14.17179607,-9999,14.18,14.64,-9999,-9999
,13.04.2007,-9999,-9999,12.1287929,-9999,11.28,11.82,-9999,-9999
,14.04.2007,-9999,-9999,27.79797082,-9999,25.98,24.58,-9999,-9999
,15.04.2007,-9999,-9999,26.40314938,-9999,24.57,23.71,-9999,-9999
,16.04.2007,-9999,-9999,12.64569732,-9999,14.43,9.86,-9999,-9999
,17.04.2007,-9999,-9999,17.3839878,-9999,18.3,17.08,-9999,-9999
,18.04.2007,-9999,-9999,20.23926934,-9999,21.3,19.03,-9999,-9999
,19.04.2007,-9999,-9999,28.85229173,-9999,27.19,26.08,-9999,-9999
,20.04.2007,-9999,-9999,27.90668484,-9999,26.59,24.89,-9999,-9999
,21.04.2007,-9999,-9999,16.36248622,-9999,16.51,15.82,-9999,-9999
,22.04.2007,-9999,-9999,21.72844634,-9999,22,19.31,-9999,-9999
,23.04.2007,-9999,-9999,12.83030604,-9999,13.37,6.996,-9999,-9999
,24.04.2007,-9999,-9999,3.050146296,-9999,2.732,2.755,-9999,-9999
,25.04.2007,-9999,-9999,20.26183262,-9999,22.42,15.14,-9999,-9999
,26.04.2007,-9999,-9999,20.16132343,-9999,20.74,18.11,-9999,-9999
,27.04.2007,-9999,-9999,28.07898631,-9999,27.02,24.69,-9999,-9999
,28.04.2007,-9999,-9999,28.88716226,-9999,27.68,25.45,-9999,-9999
,29.04.2007,-9999,-9999,26.98979486,-9999,27.06,23.09,-9999,-9999
,30.04.2007,-9999,-9999,21.83305795,-9999,21.54,19.14,-9999,-9999
,01.05.2007,-9999,-9999,21.49050622,-9999,21.6,17.35,-9999,-9999
,02.05.2007,-9999,-9999,23.14172866,-9999,24.88,17.69,-9999,-9999
,03.05.2007,-9999,-9999,24.2309201,-9999,23.38,20.54,-9999,-9999
,04.05.2007,-9999,-9999,12.2046876,-9999,12.85,0,-9999,-9999
,05.05.2007,-9999,-9999,10.51038979,-9999,12.23,9.84,-9999,-9999
,06.05.2007,-9999,-9999,20.92847522,-9999,22.18,16.58,-9999,-9999
,07.05.2007,-9999,-9999,11.5626595,-9999,16.25,12.68,-9999,-9999
,08.05.2007,-9999,-9999,28.80101153,-9999,28.38,28.9,-9999,-9999
,09.05.2007,-9999,-9999,25.76522369,-9999,25.47,25.34,-9999,-9999
,10.05.2007,-9999,-9999,29.38150339,-9999,27.49,28.63,-9999,-9999
,11.05.2007,-9999,-9999,29.31791594,-9999,28.96,27.21,-9999,-9999
,12.05.2007,-9999,-9999,21.04539408,-9999,24.92,18.76,-9999,-9999
,13.05.2007,-9999,-9999,22.53251988,-9999,23.2,15.9,-9999,-9999
,14.05.2007,-9999,-9999,22.12022707,-9999,22.56,17.21,-9999,-9999
,15.05.2007,-9999,-9999,19.63006056,-9999,19.19,20.11,-9999,-9999
,16.05.2007,-9999,-9999,28.63281247,-9999,27.89,26.15,-9999,-9999
,17.05.2007,-9999,-9999,18.58599569,-9999,17.96,17.16,-9999,-9999
,18.05.2007,-9999,-9999,25.94572999,-9999,24.66,23.8,-9999,-9999
,19.05.2007,-9999,-9999,22.15714882,-9999,21.38,21.78,-9999,-9999
,20.05.2007,-9999,-9999,24.21451044,-9999,23.2,18.2,-9999,-9999
,21.05.2007,-9999,-9999,19.45570788,-9999,20.67,18.52,-9999,-9999
,22.05.2007,-9999,-9999,7.499216448,-9999,6.982,9.05,-9999,-9999
,23.05.2007,-9999,-9999,19.08443923,-9999,19.81,17.68,-9999,-9999
,24.05.2007,-9999,-9999,27.64413022,-9999,27.67,21.68,-9999,-9999
,25.05.2007,-9999,-9999,29.48201258,-9999,28.9,26.73,-9999,-9999
,26.05.2007,-9999,-9999,26.97748762,-9999,26.37,23.87,-9999,-9999
,27.05.2007,-9999,-9999,28.99382508,-9999,28.35,26.17,-9999,-9999
,28.05.2007,-9999,-9999,25.82265751,-9999,22.08,23.04,-9999,-9999
,29.05.2007,-9999,-9999,7.591520808,-9999,9.19,5.273,-9999,-9999
,30.05.2007,-9999,-9999,19.52750016,-9999,19.55,20.8,-9999,-9999
,31.05.2007,-9999,-9999,20.29875437,-9999,22.21,19.68,-9999,-9999
,01.06.2007,-9999,-9999,15.89891321,-9999,15.33,16.41,-9999,-9999
,02.06.2007,-9999,-9999,26.90159292,-9999,24.11,23.95,-9999,-9999
,03.06.2007,-9999,-9999,23.57658475,-9999,23.15,19.48,-9999,-9999
,04.06.2007,-9999,-9999,21.1520569,-9999,19.16,18.56,-9999,-9999
,05.06.2007,-9999,-9999,18.43010388,-9999,18.88,17.8,-9999,-9999
,06.06.2007,-9999,-9999,19.56031949,-9999,20.5,16.51,-9999,-9999
,07.06.2007,-9999,-9999,17.02092398,-9999,18.41,14.67,-9999,-9999
,08.06.2007,-9999,-9999,31.30143408,-9999,30.26,24.21,-9999,-9999
,09.06.2007,-9999,-9999,30.58351128,-9999,29.71,24.53,-9999,-9999
,10.06.2007,-9999,-9999,31.83885058,-9999,30.68,22.74,-9999,-9999
,11.06.2007,-9999,-9999,22.72943585,-9999,24.06,18.84,-9999,-9999
,12.06.2007,-9999,-9999,8.822245608,-9999,0.969,7.21,-9999,-9999
,13.06.2007,-9999,-9999,25.23396082,-9999,8.08,23.37,-9999,-9999
,14.06.2007,-9999,-9999,30.13224552,-9999,9.77,23.91,-9999,-9999
