@T,climate,,,,,,,,,,,,,,,,,,,,,,,,
description,Synchronized storm breakpoint data,,,,,,,,,,,,,,,,,,,,,,,,
missing_value,-9999,,,,,,,,,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,,,,,,,,,
date_start,01.01.2002,,,,,,,,,,,,,,,,,,,,,,,,
date_end,31.01.2020,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
@H,time,COAGMETARDEC,COAGMETAult,DAVISCOSMOS2,Drake1,Drake2,Drake3,Drake4,Drake5,ETI,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,TE9,TECOSMOS1,TEEnergy1,TEEnergy2,TEFlume,TENW,Tucson
ID,,23,24,22,6,7,8,9,3,4,12,13,14,15,16,17,18,19,20,21,10,11,5,2,1
elevation,,1535,1496.568,1584.71,1562.283,1585.07,1580.612,1575.361,1572.391,1559.683,1581.449,1581.738,1587.637,1579.61,1580.925,1571.286,1567.997,1578.444,1563.986,1567.997,1584.504,1584.795,1559.832,1572.16,1572.351
,03.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,04.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,05.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,06.05.2012,-9999,-9999,-9999,6.404694476,6.35,-9999,6.096,6.663972222,5.6134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.794949495,6.130244313,6.113303573
,07.05.2012,-9999,-9999,-9999,8.073305524,8.128,-9999,8.89,7.814027778,7.4676,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.605050505,7.569755687,6.48358383
,08.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,09.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,10.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,11.05.2012,-9999,-9999,-9999,0.290138211,0.254,-9999,0.516786164,0.682153465,0.002442308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1,0.287401575,0.1852922
,12.05.2012,-9999,-9999,-9999,1.995861789,2.54,-9999,2.277213836,2.111846535,1.826357692,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7,1.912598425,1.811832686
,13.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,14.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,15.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,16.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,17.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,18.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,19.05.2012,-9999,-9999,-9999,14.478,13.462,-9999,13.208,14.732,11.684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.4,13.8,14.07503233
,20.05.2012,-9999,-9999,-9999,0.254,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,21.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,22.05.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,23.05.2012,-9999,-9999,-9999,-9999,15.24,-9999,16.002,16.33347,15.0368,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.1,15.6,15.86543616
,24.05.2012,-9999,-9999,-9999,-9999,0.254,-9999,0,0.17653,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,25.05.2012,-9999,-9999,-9999,-9999,0,-9999,0.254,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1,0.1,0
,26.05.2012,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,27.05.2012,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,28.05.2012,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,29.05.2012,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,30.05.2012,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,31.05.2012,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,01.06.2012,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,02.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0.151734545
,03.06.2012,-9999,-9999,-9999,0,0,-9999,0.254,0.254,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.1,0.132094554
,04.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,05.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0.35362327
,06.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,07.06.2012,-9999,-9999,-9999,14.224,14.732,-9999,11.684,16.256,13.8176,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.4,15.5,16.42841091
,08.06.2012,-9999,-9999,-9999,0,0,-9999,0,0.254,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,09.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,10.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,11.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,12.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,13.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,14.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,15.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,16.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,17.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,18.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,19.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,20.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,21.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,22.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,23.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,24.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,25.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,26.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,27.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,28.06.2012,-9999,-9999,-9999,1.27,1.27,-9999,0.762,0.508,0.508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8,0.3,0.298339586
,29.06.2012,-9999,-9999,-9999,0,0,-9999,0,0.254,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,30.06.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,01.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,02.07.2012,-9999,-9999,-9999,10.922,6.35,-9999,4.572,7.112,7.7216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.1,-9999,-9999
,03.07.2012,-9999,-9999,-9999,0.254,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,04.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,05.07.2012,-9999,-9999,-9999,7.874,7.62,-9999,9.398,11.43,7.0612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.5,9.2,9.644320514
,06.07.2012,-9999,-9999,-9999,12.954,12.7,-9999,11.93242611,12.954,11.303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.09397059,11.09426036,11.31267781
,07.07.2012,-9999,-9999,-9999,42.76901389,42.77381167,-9999,33.88797444,32.02065574,42.77430556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.50602941,29.00573964,29.72695292
,08.07.2012,-9999,-9999,-9999,30.63698611,15.64618833,-9999,14.88559944,20.30334426,24.99289444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.9,17.8,17.59553438
,09.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0.2794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,10.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,11.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,12.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,13.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,14.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,15.07.2012,-9999,-9999,-9999,0,0,-9999,0,0.254,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.1,0.13977841
,16.07.2012,-9999,-9999,-9999,2.032,2.032,-9999,2.032,2.286,1.778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8,1.7,1.713966371
,17.07.2012,-9999,-9999,-9999,0.254,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,18.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,19.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,20.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,21.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,22.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,23.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,24.07.2012,-9999,-9999,-9999,0.508,0.508,-9999,1.016,0.762,0.254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3,0.5,0.450592622
,25.07.2012,-9999,-9999,-9999,0,0.254,-9999,0.254,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.1,0.13154152
,26.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,27.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,28.07.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,29.07.2012,-9999,-9999,-9999,0.508,0.508,-9999,0.762,0.762,0.254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3,0.5,0.405298326
,30.07.2012,-9999,-9999,-9999,0.762,0.508,-9999,0.254,0.762,0.254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3,-9999,-9999
,31.07.2012,-9999,-9999,-9999,1.778,3.81,-9999,3.81,1.27,1.8034,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.9,-9999,-9999
,01.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999
,02.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999
,03.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999
,04.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999
,05.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999
,06.08.2012,-9999,-9999,-9999,0,0,-9999,0,0.254,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,07.08.2012,-9999,-9999,-9999,0,0.254,-9999,0.508,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,08.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,09.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,10.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,11.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,12.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,13.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,14.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,15.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0
,16.08.2012,-9999,-9999,-9999,0,0,-9999,0.254,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,17.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,18.08.2012,-9999,-9999,-9999,0.254,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.1,0,0
,19.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,20.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,21.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,22.08.2012,-9999,-9999,-9999,0,0.069003333,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,23.08.2012,-9999,-9999,-9999,0,0.184996667,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,24.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,25.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,26.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,27.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,28.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,29.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,30.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,31.08.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,01.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,02.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,03.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,04.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,05.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,06.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,07.09.2012,-9999,-9999,-9999,0.254,0.254,-9999,0.254,0.254,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.1,0,0
,08.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,09.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,10.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,11.09.2012,-9999,-9999,-9999,4.064,4.016636471,-9999,3.556,4.049826519,3.302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.110734463,3.216487455,0.490338444,0.931212082
,12.09.2012,-9999,-9999,-9999,11.43,10.96936353,-9999,10.16,4.332173481,9.906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.989265537,10.38351254,8.909661556,8.231168499
,13.09.2012,-9999,-9999,-9999,0,0,-9999,0.254,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,14.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,15.09.2012,-9999,-9999,-9999,0,0,-9999,0,0.254,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,16.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,17.09.2012,-9999,-9999,-9999,0.508,0.508,-9999,0.254,0,0.254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2,0.3,0.1,0.132208626
,18.09.2012,-9999,-9999,-9999,0,0,-9999,0,0.254,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,19.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,20.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,21.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,22.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,23.09.2012,-9999,-9999,-9999,0,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
,24.09.2012,-9999,-9999,-9999,1.778,1.016,-9999,1.27,1.524,1.016,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8,1.2,1.1,1.12801621
,25.09.2012,-9999,-9999,-9999,8.89,9.144,-9999,8.382,8.636,7.8994,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.2,8.4,8.1,8.187308697
