@T,E1,,,,,
descr,observed soil water content at probe E1 depths 30cm 60cm 90cm 120cm 150cm,,,,,
unit,dimensionless,,,,,
,,,,,,
missing_val,-9999,,,,,
date_start,14.12.2002,,,,,
date_end,31.01.2020,,,,,
date_format,dd.MM.yyyy,,,,,
,,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3],swc[4]
name,,Drake,,,,
ID,,1,,,,
elevation,,1575,,,,
x,,512754,,,,
y,,4495389,,,,
,05.06.2011,-9999,0.378304167,0.377104167,0.370241667,0.419895833
,06.06.2011,-9999,0.374233333,0.376220833,0.370104167,0.420154167
,07.06.2011,-9999,0.368575,0.375045833,0.369975,0.4204625
,08.06.2011,-9999,0.362754167,0.373708333,0.369858333,0.420833333
,09.06.2011,-9999,0.361183333,0.3732875,0.369795833,0.42115
,10.06.2011,-9999,-9999,-9999,-9999,-9999
,11.06.2011,-9999,0.35515,0.370141667,0.3691625,0.4217625
,12.06.2011,-9999,0.351883333,0.367979167,0.3684625,0.421879167
,13.06.2011,-9999,0.347775,0.365266667,0.367595833,0.421879167
,14.06.2011,-9999,0.343758333,0.362708333,0.366754167,0.421845833
,15.06.2011,-9999,0.3393,0.359504167,0.365879167,0.4218125
,16.06.2011,-9999,-9999,-9999,-9999,-9999
,17.06.2011,-9999,-9999,-9999,-9999,-9999
,18.06.2011,-9999,-9999,-9999,-9999,-9999
,19.06.2011,-9999,-9999,-9999,-9999,-9999
,20.06.2011,-9999,-9999,-9999,-9999,-9999
,21.06.2011,-9999,0.321741667,0.338533333,0.359275,0.4219875
,22.06.2011,-9999,0.318275,0.333195833,0.3571875,0.421704167
,23.06.2011,-9999,0.316,0.328716667,0.3549,0.421333333
,24.06.2011,-9999,0.314566667,0.324866667,0.3526,0.420904167
,25.06.2011,-9999,0.313379167,0.321354167,0.350325,0.420420833
,26.06.2011,-9999,0.311370833,0.317191667,0.347508333,0.419983333
,27.06.2011,-9999,0.30975,0.313404167,0.344541667,0.419508333
,28.06.2011,-9999,0.307541667,0.309833333,0.341254167,0.419020833
,29.06.2011,-9999,0.305216667,0.305845833,0.337516667,0.41845
,30.06.2011,-9999,0.304004167,0.302929167,0.334695833,0.418008333
,01.07.2011,-9999,0.302,0.300204167,0.332025,0.417720833
,02.07.2011,-9999,0.3004375,0.297308333,0.329345833,0.417391667
,03.07.2011,-9999,0.2985875,0.294241667,0.3257125,0.417091667
,04.07.2011,-9999,0.296516667,0.290783333,0.320816667,0.416620833
,05.07.2011,-9999,0.295266667,0.287870833,0.316891667,0.416079167
,06.07.2011,-9999,0.294533333,0.286491667,0.315716667,0.415741667
,07.07.2011,-9999,0.2933,0.285091667,0.3143375,0.415533333
,08.07.2011,-9999,0.292258333,0.2836125,0.312425,0.415345833
,09.07.2011,-9999,0.291233333,0.2817375,0.308733333,0.414941667
,10.07.2011,-9999,0.290666667,0.280154167,0.305283333,0.414470833
,11.07.2011,-9999,0.290520833,0.279141667,0.302679167,0.414041667
,12.07.2011,-9999,0.290983333,0.2794,0.302766667,0.413783333
,13.07.2011,-9999,0.2911375,0.2797375,0.303304167,0.413775
,14.07.2011,-9999,0.291095833,0.28,0.302958333,0.4138
,15.07.2011,-9999,0.291520833,0.280320833,0.302033333,0.413854167
,16.07.2011,-9999,0.29195,0.280775,0.301883333,0.4138875
,17.07.2011,-9999,0.292229167,0.281354167,0.3024375,0.413975
,18.07.2011,-9999,0.292525,0.281875,0.302266667,0.4141375
,19.07.2011,-9999,0.2934375,0.282479167,0.301725,0.414304167
,20.07.2011,-9999,0.294420833,0.2834,0.3024125,0.414504167
,21.07.2011,-9999,0.2947,0.2842375,0.303133333,0.414766667
,22.07.2011,-9999,0.2946875,0.284891667,0.303758333,0.415070833
,23.07.2011,-9999,0.2948125,0.285391667,0.30405,0.415366667
,24.07.2011,-9999,0.2954,0.286016667,0.304395833,0.415516667
,25.07.2011,-9999,0.295566667,0.286729167,0.304783333,0.415583333
,26.07.2011,-9999,0.294904167,0.287179167,0.305125,0.415566667
,27.07.2011,-9999,0.294145833,0.287383333,0.305358333,0.415516667
,28.07.2011,-9999,0.2934875,0.287458333,0.305354167,0.415329167
,29.07.2011,-9999,0.292566667,0.287416667,0.305095833,0.414870833
,30.07.2011,-9999,0.292370833,0.287366667,0.304308333,0.413991667
,31.07.2011,-9999,0.292583333,0.287641667,0.3033125,0.412675
,01.08.2011,0.376666667,0.292975,0.288158333,0.302570833,0.411075
,02.08.2011,0.370233333,0.2928125,0.288708333,0.302275,0.4095375
,03.08.2011,0.362620833,0.292283333,0.2890125,0.301808333,0.407666667
,04.08.2011,0.353925,0.291920833,0.289220833,0.301466667,0.4057625
,05.08.2011,0.3447875,0.2911,0.289220833,0.300808333,0.403558333
,06.08.2011,0.338345833,0.290920833,0.289054167,0.300375,0.402008333
,07.08.2011,0.333770833,0.291675,0.2891375,0.300175,0.4012625
,08.08.2011,0.3275,0.292770833,0.289570833,0.299995833,0.400333333
,09.08.2011,0.321483333,0.293066667,0.29015,0.300004167,0.399666667
,10.08.2011,0.3175625,0.293379167,0.290529167,0.30005,0.398970833
,11.08.2011,0.313020833,0.29365,0.290841667,0.299858333,0.397758333
,12.08.2011,0.3085625,0.293908333,0.291154167,0.299575,0.396133333
,13.08.2011,0.304704167,0.294345833,0.291529167,0.299370833,0.3948625
,14.08.2011,0.301416667,0.2946375,0.29185,0.299108333,0.3933625
,15.08.2011,0.297266667,0.294495833,0.292116667,0.2985875,0.391283333
,16.08.2011,0.294233333,0.294683333,0.292275,0.298054167,0.388991667
,17.08.2011,0.289716667,0.2939125,0.2924375,0.2975625,0.38695
,18.08.2011,0.287079167,0.293545833,0.292104167,0.296120833,0.3828375
,19.08.2011,0.284391667,0.294004167,0.292108333,0.295245833,0.3802875
,20.08.2011,0.281404167,0.293304167,0.292166667,0.294704167,0.3786375
,21.08.2011,0.280558333,0.293370833,0.291941667,0.2935125,0.3757375
,22.08.2011,0.278283333,0.293920833,0.292008333,0.292166667,0.372520833
,23.08.2011,0.2758375,0.294104167,0.292054167,0.290470833,0.368704167
,24.08.2011,0.279804167,0.291195833,0.292525,0.289445833,0.364733333
,25.08.2011,0.279166667,0.2904875,0.292825,0.288641667,0.3625125
,26.08.2011,0.277295833,0.291375,0.2930125,0.287754167,0.36065
,27.08.2011,0.2749375,0.2918,0.293354167,0.287170833,0.359283333
,28.08.2011,0.273404167,0.292308333,0.293545833,0.286620833,0.357929167
,29.08.2011,0.270854167,0.291979167,0.293820833,0.286620833,0.357420833
,30.08.2011,0.2692375,0.291183333,0.2936375,0.286133333,0.356241667
,31.08.2011,0.267929167,0.29065,0.293204167,0.2851125,0.35425
,01.09.2011,0.2672,0.290591667,0.292866667,0.284,0.3522625
,02.09.2011,0.266404167,0.2909625,0.292704167,0.283091667,0.350733333
,03.09.2011,0.26385,0.290858333,0.292741667,0.2825125,0.349954167
,04.09.2011,0.260654167,0.289795833,0.292525,0.282345833,0.34985
,05.09.2011,0.259245833,0.288516667,0.291925,0.282041667,0.349925
,06.09.2011,0.257975,0.287975,0.2913125,0.281579167,0.349941667
,07.09.2011,0.254766667,0.2865375,0.290779167,0.281383333,0.350079167
,08.09.2011,0.252529167,0.284225,0.289775,0.280904167,0.350070833
,09.09.2011,0.253395833,0.283204167,0.2885625,0.280125,0.349891667
,10.09.2011,0.253583333,0.283041667,0.2878,0.279370833,0.3497125
,11.09.2011,0.2535875,0.283066667,0.287320833,0.278679167,0.3494
,12.09.2011,0.254404167,0.283475,0.2871,0.278141667,0.349095833
,13.09.2011,0.254266667,0.284125,0.287129167,0.277808333,0.34885
,14.09.2011,0.251629167,0.284195833,0.287270833,0.277691667,0.348704167
,15.09.2011,0.245945833,0.28195,0.2869875,0.277758333,0.3487125
,16.09.2011,0.2448125,0.278766667,0.285716667,0.2774125,0.348720833
,17.09.2011,0.245175,0.277908333,0.284354167,0.276704167,0.348533333
,18.09.2011,0.243245833,0.276679167,0.283420833,0.2759875,0.348241667
,19.09.2011,0.244720833,0.276070833,0.282445833,0.27525,0.347883333
,20.09.2011,0.245045833,0.276625,0.281966667,0.274591667,0.347545833
,21.09.2011,0.243341667,0.2761,0.281695833,0.274170833,0.347191667
,22.09.2011,0.242408333,0.275291667,0.281195833,0.2737375,0.3468875
,23.09.2011,0.2446375,0.2744875,0.280370833,0.273291667,0.346525
,24.09.2011,0.246629167,0.274820833,0.279895833,0.272866667,0.346183333
,25.09.2011,0.246620833,0.276008333,0.2800125,0.272575,0.346004167
,26.09.2011,0.217904167,0.270179167,0.280508333,0.272945833,0.3459625
,27.09.2011,0.195641667,0.2655125,0.281016667,0.273333333,0.346
,28.09.2011,0.194908333,0.265725,0.2811875,0.273529167,0.346070833
,29.09.2011,0.19365,0.266141667,0.281458333,0.2736875,0.3461
,30.09.2011,0.190933333,0.265283333,0.2815625,0.273795833,0.3461625
,01.10.2011,0.190933333,0.264454167,0.281179167,0.273754167,0.346291667
,02.10.2011,0.192066667,0.264754167,0.280883333,0.27365,0.3463125
,03.10.2011,0.192975,0.2655875,0.280979167,0.27355,0.346345833
,04.10.2011,0.192766667,0.26625,0.281291667,0.273616667,0.3463875
,05.10.2011,0.192054167,0.266329167,0.2815625,0.273704167,0.346475
,06.10.2011,0.190908333,0.265775,0.281608333,0.2738375,0.3466125
,07.10.2011,0.188504167,0.2645125,0.281408333,0.273854167,0.346745833
,08.10.2011,0.184804167,0.262533333,0.280675,0.273683333,0.346845833
,09.10.2011,0.1791375,0.257795833,0.279125,0.273220833,0.346891667
,10.10.2011,0.180945833,0.2541125,0.276620833,0.272258333,0.346691667
,11.10.2011,0.185079167,0.25255,0.274454167,0.270958333,0.346225
,12.10.2011,0.188845833,0.252270833,0.273045833,0.269754167,0.345604167
,13.10.2011,0.191020833,0.251733333,0.2721,0.2687875,0.344908333
,14.10.2011,0.193975,0.251395833,0.271279167,0.267983333,0.344320833
,15.10.2011,0.1961125,0.250925,0.270625,0.267304167,0.343754167
,16.10.2011,0.199304167,0.251220833,0.270075,0.2667125,0.343204167
,17.10.2011,0.199604167,0.250983333,0.2698,0.266270833,0.342783333
,18.10.2011,0.197779167,0.249104167,0.2692375,0.265866667,0.342416667
,19.10.2011,0.197804167,0.247075,0.268095833,0.265279167,0.342016667
,20.10.2011,0.199533333,0.245754167,0.266820833,0.26455,0.3415625
,21.10.2011,0.202070833,0.245595833,0.2658375,0.263741667,0.341091667
,22.10.2011,0.204979167,0.2460875,0.265329167,0.263104167,0.340533333
,23.10.2011,0.2062375,0.246525,0.265183333,0.26265,0.340020833
,24.10.2011,-9999,-9999,-9999,-9999,-9999
,25.10.2011,-9999,-9999,-9999,-9999,-9999
,26.10.2011,-9999,-9999,-9999,-9999,-9999
,27.10.2011,-9999,-9999,-9999,-9999,-9999
,28.10.2011,-9999,-9999,-9999,-9999,-9999
,29.10.2011,0.201179167,0.236179167,0.260083333,0.2597875,0.338033333
,30.10.2011,0.239404167,0.234041667,0.258008333,0.258520833,0.337295833
,31.10.2011,0.282604167,0.233641667,0.256316667,0.257208333,0.336504167
,01.11.2011,0.308329167,0.2343625,0.255441667,0.25615,0.335675
,02.11.2011,0.322095833,0.234216667,0.2549875,0.255358333,0.3348625
,03.11.2011,0.338958333,0.2325,0.254254167,0.2546875,0.334208333
,04.11.2011,0.351470833,0.2307875,0.253070833,0.253920833,0.333541667
,05.11.2011,0.369245833,0.229466667,0.2517875,0.2530375,0.332904167
,06.11.2011,0.3745875,0.229041667,0.2506125,0.252104167,0.332166667
,07.11.2011,0.3732375,0.228491667,0.2496375,0.2512125,0.331429167
,08.11.2011,0.373133333,0.228016667,0.248745833,0.250375,0.3307
,09.11.2011,0.371916667,0.228,0.248020833,0.249604167,0.329954167
,10.11.2011,0.3700625,0.227516667,0.247370833,0.248925,0.329283333
,11.11.2011,0.369745833,0.2272375,0.246683333,0.248283333,0.328633333
,12.11.2011,0.370195833,0.227541667,0.246166667,0.247675,0.327991667
,13.11.2011,0.370533333,0.2283125,0.245929167,0.247166667,0.327433333
,14.11.2011,0.369641667,0.228641667,0.245895833,0.246816667,0.3268625
,15.11.2011,0.368654167,0.22875,0.2458,0.246558333,0.326445833
,16.11.2011,0.36625,0.228504167,0.24565,0.2462875,0.326045833
,17.11.2011,0.363216667,0.2272125,0.245145833,0.245966667,0.325645833
,18.11.2011,0.362704167,0.2261,0.244283333,0.2455,0.325333333
,19.11.2011,0.363570833,0.226341667,0.243595833,0.244920833,0.324858333
,20.11.2011,0.3623375,0.226404167,0.2432375,0.244433333,0.3244
,21.11.2011,0.361320833,0.2260875,0.242858333,0.244025,0.323933333
,22.11.2011,0.361191667,0.2259625,0.2424125,0.243616667,0.3235125
,23.11.2011,0.361941667,0.226333333,0.242125,0.243233333,0.3231
,24.11.2011,0.362404167,0.227083333,0.242033333,0.242920833,0.3226625
,25.11.2011,0.362804167,0.227845833,0.242145833,0.242741667,0.322358333
,26.11.2011,0.361675,0.2283875,0.24225,0.2426125,0.322054167
,27.11.2011,0.3589875,0.227804167,0.242208333,0.242504167,0.321795833
,28.11.2011,0.358525,0.227116667,0.241733333,0.242304167,0.321608333
,29.11.2011,0.359670833,0.227541667,0.241295833,0.241975,0.32135
,30.11.2011,0.359366667,0.228175,0.241183333,0.2416875,0.321033333
,01.12.2011,0.359691667,0.228854167,0.2411125,0.241475,0.320725
,02.12.2011,0.357908333,0.229029167,0.241158333,0.241354167,0.3205375
,03.12.2011,0.356658333,0.228695833,0.240945833,0.241225,0.320316667
,04.12.2011,0.355641667,0.2285125,0.240545833,0.240995833,0.320075
,05.12.2011,0.354208333,0.2282625,0.240091667,0.240720833,0.3198
,06.12.2011,0.352416667,0.227754167,0.239529167,0.24035,0.319575
,07.12.2011,0.351075,0.227183333,0.238845833,0.239941667,0.3192125
,08.12.2011,0.350233333,0.226858333,0.2381125,0.239466667,0.31885
,09.12.2011,0.349558333,0.2268,0.2374625,0.238933333,0.31845
,10.12.2011,0.348691667,0.226795833,0.236904167,0.238433333,0.318004167
,11.12.2011,0.347775,0.226741667,0.236395833,0.237970833,0.317579167
,12.12.2011,0.3469375,0.2267625,0.2358875,0.237525,0.317129167
,13.12.2011,0.346104167,0.226879167,0.2354,0.237091667,0.316733333
,14.12.2011,0.345245833,0.227016667,0.234966667,0.236679167,0.316283333
,15.12.2011,0.344470833,0.2272375,0.23455,0.236283333,0.315895833
,16.12.2011,0.343641667,0.227525,0.234183333,0.2359375,0.31545
,17.12.2011,0.342358333,0.2276625,0.2338625,0.235570833,0.315104167
,18.12.2011,0.340891667,0.227841667,0.233495833,0.235275,0.3146875
,19.12.2011,0.3400125,0.228079167,0.233179167,0.2349375,0.314379167
,20.12.2011,0.339391667,0.2284375,0.232891667,0.234625,0.313975
,21.12.2011,0.3368875,0.228704167,0.232625,0.234333333,0.3136625
,22.12.2011,0.335208333,0.228975,0.232383333,0.234054167,0.313341667
,23.12.2011,0.3344875,0.229316667,0.232125,0.233779167,0.312991667
,24.12.2011,0.33105,0.229629167,0.231933333,0.233525,0.312733333
,25.12.2011,0.326245833,0.229895833,0.2317625,0.2332625,0.312408333
,26.12.2011,0.318925,0.23015,0.231558333,0.233008333,0.312116667
,27.12.2011,0.314266667,0.230416667,0.231295833,0.232733333,0.311866667
,28.12.2011,0.3101375,0.230708333,0.231108333,0.232483333,0.311558333
,29.12.2011,0.3115,0.231108333,0.230895833,0.232266667,0.311308333
,30.12.2011,0.319141667,0.231554167,0.230766667,0.232045833,0.311079167
,31.12.2011,0.3270375,0.232033333,0.230641667,0.231870833,0.3108
,01.01.2012,0.333041667,0.232483333,0.230591667,0.2317375,0.310554167
,02.01.2012,0.334533333,0.232983333,0.2305125,0.231545833,0.3104
,03.01.2012,0.332575,0.233375,0.230516667,0.2315,0.310191667
,04.01.2012,0.3323375,0.233741667,0.230495833,0.231370833,0.31
,05.01.2012,0.3326,0.234145833,0.230425,0.2313,0.3098375
,06.01.2012,0.333908333,0.234566667,0.230395833,0.231204167,0.3097125
,07.01.2012,0.335245833,0.234966667,0.2303375,0.231104167,0.309604167
,08.01.2012,0.33635,0.235345833,0.2303,0.23105,0.3094375
,09.01.2012,0.336875,0.235783333,0.2303,0.230958333,0.309283333
,10.01.2012,0.336466667,0.236154167,0.230304167,0.2309,0.309166667
,11.01.2012,0.336208333,0.2365125,0.230316667,0.230825,0.309045833
,12.01.2012,0.335625,0.236833333,0.230304167,0.2308,0.309
,13.01.2012,0.333775,0.23705,0.2303,0.230791667,0.308929167
,14.01.2012,0.332366667,0.237258333,0.230295833,0.230645833,0.308820833
,15.01.2012,0.331883333,0.237554167,0.2302125,0.230591667,0.308708333
,16.01.2012,0.33235,0.237916667,0.230104167,0.2304875,0.3085875
,17.01.2012,0.3325875,0.238229167,0.2301,0.2304,0.308458333
,18.01.2012,0.328916667,0.23845,0.2301,0.230354167,0.308341667
,19.01.2012,0.326745833,0.238679167,0.23005,0.230258333,0.308245833
,20.01.2012,0.328729167,0.238979167,0.229920833,0.230129167,0.3082
,21.01.2012,0.3304375,0.2393625,0.229816667,0.230070833,0.308120833
,22.01.2012,0.3313625,0.239754167,0.2298,0.229954167,0.308008333
,23.01.2012,0.332283333,0.2401375,0.2298,0.2299,0.307908333
,24.01.2012,0.333154167,0.240525,0.229808333,0.2299,0.307804167
,25.01.2012,0.334033333,0.240895833,0.229866667,0.229891667,0.307720833
,26.01.2012,0.3346625,0.241275,0.229904167,0.229820833,0.307666667
,27.01.2012,0.33515,0.24165,0.23,0.2298,0.3076
,28.01.2012,0.335533333,0.241970833,0.23,0.2298,0.307566667
,29.01.2012,0.335495833,0.242266667,0.23005,0.229795833,0.3075
,30.01.2012,0.3353,0.2425125,0.2301,0.229766667,0.3075
,31.01.2012,0.335129167,0.242841667,0.2301,0.229704167,0.3075
,01.02.2012,0.335104167,0.243166667,0.2301,0.2297,0.3075
,02.02.2012,0.335291667,0.243483333,0.2301,0.2297,0.307491667
,03.02.2012,0.335675,0.243845833,0.230125,0.2297,0.307429167
,04.02.2012,0.336258333,0.2442,0.2302,0.229691667,0.3074
,05.02.2012,0.336866667,0.244541667,0.230229167,0.229666667,0.3074
,06.02.2012,0.337341667,0.2449,0.2303,0.229666667,0.307366667
,07.02.2012,0.337570833,0.245166667,0.2303,0.229679167,0.307329167
,08.02.2012,-9999,-9999,-9999,-9999,-9999
,09.02.2012,-9999,-9999,-9999,-9999,-9999
,10.02.2012,-9999,-9999,-9999,-9999,-9999
,11.02.2012,-9999,-9999,-9999,-9999,-9999
,12.02.2012,-9999,-9999,-9999,-9999,-9999
,13.02.2012,-9999,-9999,-9999,-9999,-9999
,14.02.2012,-9999,-9999,-9999,-9999,-9999
,15.02.2012,-9999,-9999,-9999,-9999,-9999
,16.02.2012,-9999,-9999,-9999,-9999,-9999
,17.02.2012,0.334808333,0.247720833,0.230175,0.2292,0.307016667
,18.02.2012,0.334879167,0.248070833,0.2302,0.2292,0.307
,19.02.2012,0.334908333,0.248395833,0.230229167,0.2292,0.307
,20.02.2012,0.335016667,0.248725,0.2303,0.2292,0.307
,21.02.2012,0.335191667,0.249025,0.2303,0.2292,0.3069875
,22.02.2012,0.337275,0.249591667,0.2303,0.2292,0.306975
,23.02.2012,0.345845833,0.251733333,0.230541667,0.229204167,0.307
,24.02.2012,0.339108333,0.252404167,0.231204167,0.229416667,0.307008333
,25.02.2012,0.339270833,0.25205,0.231404167,0.229670833,0.307133333
,26.02.2012,0.340283333,0.252191667,0.231416667,0.229783333,0.307270833
,27.02.2012,0.340179167,0.252395833,0.231483333,0.22985,0.3073625
,28.02.2012,0.340141667,0.252425,0.231458333,0.229895833,0.307420833
,29.02.2012,0.3407625,0.252454167,0.231366667,0.229891667,0.3075
,01.03.2012,0.342320833,0.253304167,0.231408333,0.229845833,0.3075
,02.03.2012,0.341770833,0.253825,0.231675,0.2299,0.3075
,03.03.2012,0.340720833,0.253679167,0.231775,0.229929167,0.3075
,04.03.2012,0.342516667,0.2537,0.231645833,0.229941667,0.307591667
,05.03.2012,0.34665,0.255541667,0.231795833,0.229908333,0.307608333
,06.03.2012,0.349279167,0.257695833,0.232545833,0.2300875,0.307679167
,07.03.2012,0.351125,0.259979167,0.233575,0.230520833,0.307854167
,08.03.2012,0.348695833,0.260708333,0.234616667,0.231108333,0.308129167
,09.03.2012,0.348945833,0.2609,0.235129167,0.231641667,0.308445833
,10.03.2012,0.350775,0.26175,0.235525,0.2320375,0.308854167
,11.03.2012,0.3541875,0.2636,0.2361375,0.232404167,0.309154167
,12.03.2012,0.3553875,0.2656625,0.2371625,0.232908333,0.3095625
,13.03.2012,0.356708333,0.267441667,0.238275,0.23355,0.309991667
,14.03.2012,0.358008333,0.269095833,0.239420833,0.234241667,0.310520833
,15.03.2012,0.3603875,0.270995833,0.240545833,0.234991667,0.311095833
,16.03.2012,0.361970833,0.273208333,0.24185,0.235770833,0.311741667
,17.03.2012,0.362845833,0.275170833,0.243245833,0.236679167,0.312420833
,18.03.2012,0.362883333,0.276729167,0.244529167,0.237595833,0.313175
,19.03.2012,0.361629167,0.277604167,0.245616667,0.2385,0.313970833
,20.03.2012,0.360566667,0.277808333,0.246308333,0.239270833,0.314766667
,21.03.2012,0.3600375,0.278104167,0.246725,0.2398875,0.315491667
,22.03.2012,0.361504167,0.278829167,0.247029167,0.240341667,0.316154167
,23.03.2012,0.36305,0.280308333,0.247529167,0.240758333,0.316733333
,24.03.2012,0.365225,0.282129167,0.2483375,0.2412375,0.31725
,25.03.2012,0.365875,0.284104167,0.249416667,0.241866667,0.317845833
,26.03.2012,0.365775,0.285608333,0.250483333,0.2426,0.3185
,27.03.2012,-9999,0.286716667,0.251275,0.2433125,0.319154167
,28.03.2012,-9999,0.287920833,0.252070833,0.243995833,0.319866667
,29.03.2012,-9999,0.289225,0.252870833,0.2446375,0.3205625
,30.03.2012,-9999,0.290704167,0.253729167,0.2452875,0.321270833
,31.03.2012,-9999,0.292191667,0.254658333,0.2459875,0.321958333
,01.04.2012,-9999,0.293825,0.255720833,0.246733333,0.3226875
,02.04.2012,-9999,0.295425,0.256925,0.247554167,0.3234625
,03.04.2012,-9999,0.294429167,0.2577625,0.248404167,0.324241667
,04.04.2012,-9999,0.292175,0.257416667,0.248866667,0.324970833
,05.04.2012,-9999,0.2921625,0.256741667,0.248908333,0.325545833
,06.04.2012,-9999,0.293233333,0.256758333,0.248925,0.325929167
,07.04.2012,-9999,0.294420833,0.2572625,0.249145833,0.326329167
,08.04.2012,-9999,0.2947875,0.2577625,0.249483333,0.3266375
,09.04.2012,-9999,0.2953,0.258133333,0.249833333,0.327079167
,10.04.2012,-9999,0.296191667,0.258608333,0.250175,0.3275
,11.04.2012,-9999,0.297820833,0.259325,0.250554167,0.327904167
,12.04.2012,-9999,0.2986375,0.260245833,0.251095833,0.328433333
,13.04.2012,-9999,0.29895,0.260866667,0.251641667,0.328925
,14.04.2012,-9999,0.2993125,0.2613,0.252120833,0.329516667
,15.04.2012,-9999,0.299445833,0.261691667,0.252541667,0.329979167
,16.04.2012,-9999,-9999,-9999,-9999,-9999
,17.04.2012,-9999,-9999,-9999,-9999,-9999
,18.04.2012,-9999,-9999,-9999,-9999,-9999
,19.04.2012,-9999,-9999,-9999,-9999,-9999
,20.04.2012,-9999,-9999,-9999,-9999,-9999
,21.04.2012,-9999,0.300379167,0.262054167,0.253433333,0.332025
,22.04.2012,-9999,0.301920833,0.262675,0.253679167,0.33225
,23.04.2012,-9999,0.303429167,0.263541667,0.254104167,0.332633333
,24.04.2012,-9999,0.3053625,0.264604167,0.254620833,0.333108333
,25.04.2012,-9999,0.307,0.265908333,0.2553375,0.333591667
,26.04.2012,-9999,0.307945833,0.266975,0.256108333,0.334254167
,27.04.2012,-9999,0.308975,0.267941667,0.2568625,0.334870833
,28.04.2012,-9999,0.308604167,0.268708333,0.2575625,0.335583333
,29.04.2012,-9999,0.307970833,0.268758333,0.2580625,0.3362
,30.04.2012,-9999,0.307983333,0.2687,0.258304167,0.336775
,01.05.2012,-9999,-9999,-9999,-9999,-9999
,02.05.2012,-9999,-9999,-9999,-9999,-9999
