@T,B3,,,,
,01.01.2012,0.289870052,0.287920074,0.277646493,0.236553986
,02.01.2012,0.290270259,0.287665563,0.277649876,0.236370348
,03.01.2012,0.290582134,0.287397048,0.277588995,0.236195665
,04.01.2012,0.290805538,0.287163993,0.277585613,0.236142395
,05.01.2012,0.290851647,0.286913401,0.277575468,0.236068409
,06.01.2012,0.290961637,0.286722895,0.277568704,0.23601515
,07.01.2012,0.291163925,0.286514845,0.277555178,0.235967817
,08.01.2012,0.291465738,0.286391465,0.277565322,0.235882035
,09.01.2012,0.291764171,0.286215267,0.277531505,0.235834715
,10.01.2012,0.291991668,0.286014481,0.27748078,0.235754879
,11.01.2012,0.292265539,0.285912356,0.277484162,0.235716439
,12.01.2012,0.292311781,0.285725778,0.277494307,0.235586389
,13.01.2012,0.292247746,0.285497041,0.277453732,0.235488873
,14.01.2012,0.29213392,0.28528601,0.277392875,0.235373651
,15.01.2012,0.291984558,0.285078571,0.277288076,0.235264379
,16.01.2012,0.291895678,0.284983667,0.277250898,0.235193512
,17.01.2012,0.291732188,0.284871229,0.277234001,0.235113807
,18.01.2012,0.291305932,0.284562152,0.277136008,0.234916087
,19.01.2012,0.291082289,0.28426728,0.277044788,0.234756792
,20.01.2012,0.290911964,0.284102384,0.27692656,0.23467127
,21.01.2012,0.290784265,0.283969118,0.276852265,0.234597568
,22.01.2012,0.290709783,0.283835869,0.276788105,0.2345504
,23.01.2012,0.290734608,0.283800813,0.276791483,0.234500295
,24.01.2012,0.29076298,0.283674622,0.276734085,0.234408936
,25.01.2012,0.290894221,0.283544967,0.276710459,0.234323498
,26.01.2012,0.29107874,0.283425854,0.276663203,0.234261635
,27.01.2012,0.291341445,0.28333829,0.276666576,0.234246903
,28.01.2012,0.291639799,0.283264754,0.276666575,0.234208624
,29.01.2012,0.291796157,0.283100208,0.276602446,0.234135002
,30.01.2012,0.291924116,0.282893717,0.276582194,0.234079059
,31.01.2012,0.292023668,0.282806254,0.27655857,0.234064335
,01.02.2012,0.29208768,0.282725798,0.276531574,0.234031955
,02.02.2012,0.292144585,0.282631373,0.276487705,0.234002518
,03.02.2012,0.292318901,0.282554445,0.276467461,0.233990742
,04.02.2012,0.292525306,0.282547453,0.276480958,0.233958366
,05.02.2012,0.292810142,0.282512492,0.276480959,0.233917163
,06.02.2012,0.293059511,0.28247054,0.276494454,0.233861252
,07.02.2012,0.293216323,0.282418105,0.276457341,0.233908334
,08.02.2012,0.293276921,0.282295785,0.276443846,0.233875968
,09.02.2012,0.293262661,0.282159516,0.276379749,0.233825942
,10.02.2012,0.293230578,-9999,0.276335898,0.233822997
,11.02.2012,0.293194931,0.281967415,0.276295421,0.233849478
,12.02.2012,0.293102269,0.281852188,0.27619425,0.23378181
,13.02.2012,0.292931252,0.281702084,0.276086359,0.233731803
,14.02.2012,0.292835072,0.281597388,0.276015565,0.233717097
,15.02.2012,0.292770963,0.281548538,0.275948151,0.23367592
,16.02.2012,0.292671258,0.281471783,0.275924563,0.233625928
,17.02.2012,0.292585819,0.281415974,0.275894234,0.233537718
,18.02.2012,0.292535982,0.281363654,0.275830209,0.233502435
,19.02.2012,0.292464797,0.281272991,0.275783035,0.23343189
,20.02.2012,0.29240785,0.281206744,0.275749342,0.233364288
,21.02.2012,0.292393619,0.281147482,0.275732504,0.233320214
,22.02.2012,0.292710688,0.281109135,0.275705554,0.233205629
,23.02.2012,0.294511951,0.281712655,0.275799891,0.233205629
,24.02.2012,0.293765692,0.282222399,0.276150421,0.233158634
,25.02.2012,0.293145059,0.282005838,0.276322405,0.233129264
,26.02.2012,0.293458781,0.281873132,0.276470836,0.23319388
,27.02.2012,0.29338033,0.281824256,0.276497828,0.233211509
,28.02.2012,0.293237708,0.281607863,0.276443845,0.233196818
,29.02.2012,0.293337569,0.281436901,0.276403361,0.233199755
,01.03.2012,0.294036851,0.281478764,0.276342642,0.233190943
,02.03.2012,0.294072562,0.281625301,0.276433724,0.23322032
,03.03.2012,0.29369064,0.281475278,0.276443845,0.233188007
,04.03.2012,0.293980197,0.28125904,0.276376372,0.233161567
,05.03.2012,0.296305961,0.281911612,0.276440475,0.233158634
,06.03.2012,0.298034196,0.28301282,0.276838785,0.233102831
,07.03.2012,0.299851283,0.284358698,0.277487595,0.233152758
,08.03.2012,0.29873665,0.285071541,0.278208383,0.233237946
,09.03.2012,0.298495081,0.285060995,0.27861493,0.233384863
,10.03.2012,0.299226967,0.285345796,0.278872624,0.233561238
,11.03.2012,0.301218819,0.286169595,0.279222097,0.233693566
,12.03.2012,0.302459024,0.28747487,0.279918424,0.233890678
,13.03.2012,0.303316645,0.288652655,0.280748528,0.234087892
,14.03.2012,0.30384798,0.289744568,0.281607402,0.234367696
,15.03.2012,0.30476989,0.290927935,0.28253961,0.234688977
,16.03.2012,0.305142242,0.292428086,0.283576426,0.235075442
,17.03.2012,0.305032948,0.293803944,0.284673846,0.235497746
,18.03.2012,0.304059847,0.29487868,0.285739354,0.235973753
,19.03.2012,0.302470437,0.295463573,0.286707227,0.236539191
,20.03.2012,0.300835519,0.295492313,0.287428375,0.237075763
,21.03.2012,0.299047686,0.295208756,0.28796044,0.237565535
,22.03.2012,0.297624855,0.29475317,0.288306235,0.238023214
,23.03.2012,0.296225474,0.2947926,0.288666166,0.238454603
,24.03.2012,0.293605647,0.294921712,0.289182289,0.23884774
,25.03.2012,0.29087975,0.295517473,0.289903717,0.239253183
,26.03.2012,0.287574123,0.295819331,0.290754818,0.239662023
,27.03.2012,0.201479155,0.29517325,0.291544691,0.240089225
,28.03.2012,-9999,0.294294974,0.292206811,0.240540808
,29.03.2012,0.089800942,0.292985959,0.292841913,0.24098391
,30.03.2012,0.085846906,0.291381336,0.293456825,0.2414095
,31.03.2012,0.085065928,0.289264023,0.294006017,0.241805515
,01.04.2012,0.085706955,0.287377737,0.294573345,0.242331174
,02.04.2012,-9999,0.287146411,0.295246618,0.242824358
,03.04.2012,-9999,0.287128885,0.295885591,0.243212727
,04.04.2012,-9999,-9999,-9999,-9999
,05.04.2012,0.189967035,0.280172375,0.294987018,0.243933233
,06.04.2012,-9999,0.276830511,0.294464742,0.244186776
,07.04.2012,0.246316099,0.274169694,0.294132016,0.244389107
,08.04.2012,0.268118979,-9999,-9999,-9999
,09.04.2012,-9999,-9999,-9999,-9999
,10.04.2012,-9999,-9999,-9999,-9999
,11.04.2012,-9999,-9999,-9999,-9999
,12.04.2012,-9999,-9999,-9999,-9999
,13.04.2012,-9999,-9999,-9999,-9999
,14.04.2012,-9999,-9999,-9999,-9999
,15.04.2012,-9999,-9999,-9999,-9999
,16.04.2012,0.334732027,-9999,-9999,-9999
,17.04.2012,-9999,-9999,-9999,-9999
,18.04.2012,-9999,-9999,-9999,-9999
,19.04.2012,-9999,-9999,-9999,-9999
,20.04.2012,-9999,-9999,-9999,-9999
,21.04.2012,-9999,-9999,-9999,-9999
,22.04.2012,-9999,-9999,-9999,-9999
,23.04.2012,-9999,-9999,-9999,-9999
,24.04.2012,-9999,-9999,-9999,-9999
,25.04.2012,-9999,-9999,-9999,-9999
,26.04.2012,0.322036297,-9999,-9999,-9999
,27.04.2012,0.327496299,-9999,-9999,-9999
,28.04.2012,-9999,-9999,-9999,-9999
,29.04.2012,-9999,-9999,-9999,-9999
,30.04.2012,0.332487833,-9999,-9999,-9999
,01.05.2012,-9999,-9999,-9999,-9999
,02.05.2012,0.111350199,0.266573783,0.280554424,0.181556193
,03.05.2012,0.108281222,0.266955568,0.28072803,0.181766288
,04.05.2012,0.106284869,0.267652477,0.280915352,0.181966384
,05.05.2012,0.107411596,0.268984961,0.28144706,0.18215141
,06.05.2012,0.118445594,0.270321257,0.282156923,0.182318786
,07.05.2012,0.115315556,0.270736845,0.282778879,0.182524337
,08.05.2012,0.110808718,0.269277299,0.282843845,0.182755412
,09.05.2012,0.1058074,0.268380843,0.282443846,0.182961251
,10.05.2012,0.109648354,0.26903246,0.282314,0.183146867
,11.05.2012,0.119006764,0.27045755,0.282638689,0.183299525
,12.05.2012,0.118597134,0.269970896,0.283021717,0.183467527
,13.05.2012,0.112445179,0.267822113,0.282642123,0.183666205
,14.05.2012,0.10870136,0.266908241,0.281996402,0.183801263
,15.05.2012,0.11000176,0.267618666,0.281740386,0.183882837
,16.05.2012,-9999,0.269025711,0.282023721,0.183977186
,17.05.2012,-9999,0.270277001,0.282597669,0.184084329
,18.05.2012,-9999,0.271285962,0.283237348,0.184206817
,19.05.2012,0.091763673,0.272068111,0.283850472,0.184400855
,20.05.2012,-9999,0.271316911,0.284196735,0.184602688
,21.05.2012,-9999,0.270535746,0.284008126,0.184784181
,22.05.2012,-9999,0.271436236,0.284049284,0.184929963
,23.05.2012,-9999,0.272776389,0.284570773,0.185070697
,24.05.2012,-9999,0.27291338,0.285140922,0.185219192
,25.05.2012,0.107686334,0.2717402,0.285130599,0.18542668
,26.05.2012,0.094349066,0.270273578,0.284704657,0.185570203
,27.05.2012,-9999,0.27092452,0.28441974,0.185675328
,28.05.2012,-9999,0.271880108,0.284680613,0.185783051
,29.05.2012,0.087491851,0.272567523,0.285013782,0.185857453
,30.05.2012,-9999,-9999,-9999,-9999
,31.05.2012,-9999,-9999,-9999,-9999
,01.06.2012,0.238532306,-9999,-9999,-9999
,02.06.2012,0.108636814,0.276250846,0.273839852,0.182384749
,03.06.2012,-9999,0.276516536,0.274326551,0.182605573
,04.06.2012,-9999,0.277076088,0.274739833,0.182796061
,05.06.2012,-9999,0.27813491,0.275426134,0.183012096
,06.06.2012,0.11999482,0.279161198,0.276366335,0.18323082
,07.06.2012,0.118374112,0.280123788,0.277362563,0.183487907
,08.06.2012,0.127778583,0.28068058,0.278398119,0.183747754
,09.06.2012,0.132743465,0.280788552,0.279069388,0.184020558
,10.06.2012,0.124606283,0.281677751,0.27968393,0.184306378
,11.06.2012,0.134328954,0.282215426,0.280414933,0.184587356
,12.06.2012,0.139465314,0.282075694,0.280860859,0.184843
,13.06.2012,0.138714819,0.281862676,0.281065249,0.185103979
,14.06.2012,0.129657613,0.282009331,0.281228828,0.185342133
,15.06.2012,0.143159788,0.282746842,0.281583477,0.185567641
,16.06.2012,0.137604075,0.283345313,0.282088595,0.185821538
,17.06.2012,0.10294772,0.28337682,0.28246435,0.1860397
,18.06.2012,0.11579468,0.283327786,0.28266943,0.18625286
,19.06.2012,0.141205063,0.283762285,0.282895147,0.186455891
,20.06.2012,0.138521368,0.28437259,0.283261288,0.186659063
,21.06.2012,0.142288627,0.284653444,0.283651695,0.186846914
,22.06.2012,0.149624845,0.284807995,0.283912139,0.187037449
,23.06.2012,0.114142182,0.285271963,0.284179597,0.18723326
,24.06.2012,0.154836058,0.28603215,0.284598226,0.187442093
,25.06.2012,0.14928685,0.286998173,0.285103128,0.187638148
,26.06.2012,0.145657394,0.288054519,0.285770285,0.187862738
,27.06.2012,0.151823161,0.28896432,0.28647281,0.188105579
,28.06.2012,0.152955416,0.289435791,0.287117684,0.18835377
,29.06.2012,0.152802279,0.289315217,0.287549224,0.188641003
,30.06.2012,0.142020185,0.289247835,0.28771158,0.188889617
,01.07.2012,0.14634698,0.28966287,0.287905117,0.189115102
,02.07.2012,0.141773236,0.290230983,0.288264731,0.189327766
,03.07.2012,0.139892756,0.290433513,0.288645384,0.189530192
,04.07.2012,0.142609189,0.290117293,0.28880118,0.18972755
,05.07.2012,0.140700147,0.290202557,0.288832349,0.189945833
,06.07.2012,0.146375878,0.290636145,0.289099101,0.190125238
,07.07.2012,0.187274773,0.290231003,0.289147655,0.190330796
,08.07.2012,0.253017983,0.29358918,0.28875617,0.190856936
,09.07.2012,0.242264281,0.34292075,0.288534612,0.191198613
,10.07.2012,0.185807906,0.354463093,0.28845155,0.191423115
,11.07.2012,0.186975059,0.356691968,0.288739085,0.19153543
,12.07.2012,0.233398862,0.358011073,0.292380118,0.191658234
,13.07.2012,0.217518223,0.359123288,0.297742695,0.191760174
,14.07.2012,0.202121817,0.360035543,0.301966264,0.191872599
,15.07.2012,0.217796393,0.360577088,0.304725715,0.1920217
,16.07.2012,0.265041168,0.360985593,0.306516389,0.192173478
,17.07.2012,0.223101047,0.361260803,0.307859995,0.192393437
,18.07.2012,0.218767403,0.361163643,0.308828549,0.192616153
,19.07.2012,0.23267331,0.361467276,0.309632888,0.1928469
,20.07.2012,0.20023931,0.361827773,0.310431255,0.193096187
,21.07.2012,0.213768024,0.362119559,0.311245329,0.193353537
,22.07.2012,0.192493674,0.36236283,0.312013518,0.193629504
,23.07.2012,0.201262113,0.362415556,0.312684788,0.193924124
,24.07.2012,0.199124869,0.362338501,0.313266045,0.194224286
,25.07.2012,0.235918039,0.362087149,0.313771543,0.194548453
,26.07.2012,0.237960947,0.361107128,0.314106356,0.194851824
,27.07.2012,0.219177879,0.359652021,0.314095432,0.195208314
,28.07.2012,0.222758791,0.358474241,0.314015345,0.195507
,29.07.2012,0.23598419,0.357596474,0.313898883,-9999
,30.07.2012,0.210213912,0.356567463,0.313847936,0.196028385
,31.07.2012,0.189914497,0.355247485,0.313676938,0.196296009
,01.08.2012,0.194888633,0.354430383,0.313600556,0.196489588
,02.08.2012,0.217796543,0.353794499,0.313658745,0.196712463
,03.08.2012,0.239001828,0.352887601,0.3135569,0.196940809
,04.08.2012,0.225167937,0.352141624,0.313447805,0.197145387
,05.08.2012,0.243424113,0.351436399,0.313375085,0.197363393
,06.08.2012,0.246233985,0.350827451,0.313262388,0.197576216
,07.08.2012,0.281528614,0.350270852,0.313262386,0.197797169
,08.08.2012,0.278717023,0.34977429,0.313226043,0.197986295
,09.08.2012,0.281270875,0.349377341,0.313222408,0.198218183
,10.08.2012,0.287703545,0.349091704,0.313255116,0.198431559
,11.08.2012,0.289108745,0.348976696,0.313375087,0.198658415
,12.08.2012,0.28422736,0.348584309,0.313513261,0.198880089
,13.08.2012,0.289742985,0.34801001,0.313487804,0.199109927
,14.08.2012,0.288908272,0.347123972,0.313393263,0.199345266
,15.08.2012,0.289095449,0.346310218,0.313142458,0.199535274
,16.08.2012,-9999,-9999,-9999,-9999
,17.08.2012,-9999,-9999,-9999,-9999
,18.08.2012,0.216882448,0.354650569,0.301038035,0.191937989
,19.08.2012,0.219926085,0.354114332,0.300697375,0.192121128
,20.08.2012,0.222024848,0.353554596,0.300449132,0.192241541
,21.08.2012,0.223089583,0.352608313,0.300183293,0.19239867
,22.08.2012,0.225313008,0.352022011,0.299839671,0.192592604
,23.08.2012,0.227022962,0.351798831,0.299644935,0.192694794
,24.08.2012,0.228528431,0.351631497,0.29958122,0.192854764
,25.08.2012,0.229864177,0.351432375,0.299559986,0.193030559
,26.08.2012,0.231037511,0.351229342,0.299549362,0.19320645
,27.08.2012,0.232279639,0.35099056,0.299531666,0.193390314
,28.08.2012,0.233815242,0.351030348,0.29956706,0.193576915
,29.08.2012,0.235397484,0.351229348,0.299694494,0.193755733
,30.08.2012,0.237052092,0.351567794,0.299899875,0.193942542
,31.08.2012,0.238089607,0.35196621,0.300215185,0.194163698
,01.09.2012,0.238905878,0.35203795,0.300477494,0.19439027
,02.09.2012,0.239926221,0.352057879,0.30067964,0.194619646
,03.09.2012,0.241044199,0.35222132,0.300903163,0.194835976
,04.09.2012,0.241247295,0.352125651,0.301155176,0.19506038
,05.09.2012,0.241412311,0.351643473,0.301219088,0.195298148
,06.09.2012,0.241342537,0.351066203,0.301133873,0.19549642
,07.09.2012,0.241682194,0.350405961,0.30098124,0.195681585
,08.09.2012,0.241637868,0.34988948,0.300810894,0.195861552
,09.09.2012,0.241631488,0.349143316,0.300598064,0.195999246
,10.09.2012,0.242031818,0.348512965,0.300293156,0.196121093
,11.09.2012,0.242964395,0.348267351,0.300073442,0.196224438
,12.09.2012,0.242745093,0.348017917,0.299988421,0.196330469
,13.09.2012,0.240049991,0.346413203,0.299719298,0.196420624
,14.09.2012,0.239404922,0.344662749,0.298972865,0.196500193
,15.09.2012,0.239246955,0.343463433,0.298245129,0.196524068
,16.09.2012,0.239651181,0.342646967,0.2976066,0.19647897
,17.09.2012,0.240594114,0.342399884,0.297194263,0.196478974
,18.09.2012,0.240097289,0.342000202,0.296972392,0.196449796
,19.09.2012,0.240210998,0.341334508,0.296645045,0.196425923
,20.09.2012,-9999,-9999,-9999,-9999
,21.09.2012,-9999,-9999,-9999,-9999
,22.09.2012,-9999,-9999,-9999,-9999
,23.09.2012,-9999,-9999,-9999,-9999
,24.09.2012,-9999,-9999,-9999,-9999
,25.09.2012,-9999,-9999,-9999,-9999
,26.09.2012,-9999,-9999,-9999,-9999
,27.09.2012,-9999,-9999,-9999,-9999
,28.09.2012,-9999,-9999,-9999,-9999
,29.09.2012,-9999,-9999,-9999,-9999
,30.09.2012,-9999,-9999,-9999,-9999
,01.10.2012,-9999,-9999,-9999,-9999
,02.10.2012,-9999,-9999,-9999,-9999
,03.10.2012,-9999,-9999,-9999,-9999
,04.10.2012,-9999,-9999,-9999,-9999
,05.10.2012,-9999,-9999,-9999,-9999
,06.10.2012,-9999,-9999,-9999,-9999
,07.10.2012,-9999,-9999,-9999,-9999
,08.10.2012,-9999,-9999,-9999,-9999
,09.10.2012,-9999,-9999,-9999,-9999
,10.10.2012,-9999,-9999,-9999,-9999
,11.10.2012,-9999,-9999,-9999,-9999
,12.10.2012,-9999,-9999,-9999,-9999
,13.10.2012,-9999,-9999,-9999,-9999
,14.10.2012,-9999,-9999,-9999,-9999
,15.10.2012,-9999,-9999,-9999,-9999
,16.10.2012,-9999,-9999,-9999,-9999
,17.10.2012,-9999,-9999,-9999,-9999
,18.10.2012,-9999,-9999,-9999,-9999
,19.10.2012,-9999,-9999,-9999,-9999
,20.10.2012,-9999,-9999,-9999,-9999
,21.10.2012,-9999,-9999,-9999,-9999
,22.10.2012,-9999,-9999,-9999,-9999
,23.10.2012,-9999,-9999,-9999,-9999
,24.10.2012,-9999,-9999,-9999,-9999
,25.10.2012,-9999,-9999,-9999,-9999
,26.10.2012,-9999,-9999,-9999,-9999
,27.10.2012,-9999,-9999,-9999,-9999
,28.10.2012,-9999,-9999,-9999,-9999
,29.10.2012,-9999,-9999,-9999,-9999
,30.10.2012,-9999,-9999,-9999,-9999
,31.10.2012,-9999,-9999,-9999,-9999
,01.11.2012,-9999,-9999,-9999,-9999
,02.11.2012,-9999,-9999,-9999,-9999
,03.11.2012,-9999,-9999,-9999,-9999
,04.11.2012,-9999,-9999,-9999,-9999
,05.11.2012,-9999,-9999,-9999,-9999
,06.11.2012,-9999,-9999,-9999,-9999
,07.11.2012,-9999,-9999,-9999,-9999
,08.11.2012,-9999,-9999,-9999,-9999
,09.11.2012,-9999,-9999,-9999,-9999
,10.11.2012,-9999,-9999,-9999,-9999
,11.11.2012,-9999,-9999,-9999,-9999
,12.11.2012,-9999,-9999,-9999,-9999
,13.11.2012,-9999,-9999,-9999,-9999
,14.11.2012,-9999,-9999,-9999,-9999
,15.11.2012,-9999,-9999,-9999,-9999
,16.11.2012,-9999,-9999,-9999,-9999
,17.11.2012,-9999,-9999,-9999,-9999
,18.11.2012,-9999,-9999,-9999,-9999
,19.11.2012,-9999,-9999,-9999,-9999
,20.11.2012,-9999,-9999,-9999,-9999
,21.11.2012,-9999,-9999,-9999,-9999
,22.11.2012,-9999,-9999,-9999,-9999
,23.11.2012,-9999,-9999,-9999,-9999
,24.11.2012,-9999,-9999,-9999,-9999
,25.11.2012,-9999,-9999,-9999,-9999
,26.11.2012,-9999,-9999,-9999,-9999
,27.11.2012,-9999,-9999,-9999,-9999
,28.11.2012,-9999,-9999,-9999,-9999
,29.11.2012,-9999,-9999,-9999,-9999
,30.11.2012,-9999,-9999,-9999,-9999
,01.12.2012,-9999,-9999,-9999,-9999
,02.12.2012,-9999,-9999,-9999,-9999
,03.12.2012,-9999,-9999,-9999,-9999
,04.12.2012,-9999,-9999,-9999,-9999
,05.12.2012,-9999,-9999,-9999,-9999
,06.12.2012,-9999,-9999,-9999,-9999
,07.12.2012,-9999,-9999,-9999,-9999
,08.12.2012,-9999,-9999,-9999,-9999
,09.12.2012,-9999,-9999,-9999,-9999
,10.12.2012,-9999,-9999,-9999,-9999
,11.12.2012,-9999,-9999,-9999,-9999
,12.12.2012,-9999,-9999,-9999,-9999
,13.12.2012,-9999,-9999,-9999,-9999
,14.12.2012,-9999,-9999,-9999,-9999
,15.12.2012,-9999,-9999,-9999,-9999
,16.12.2012,-9999,-9999,-9999,-9999
,17.12.2012,-9999,-9999,-9999,-9999
,18.12.2012,-9999,-9999,-9999,-9999
,19.12.2012,-9999,-9999,-9999,-9999
,20.12.2012,-9999,-9999,-9999,-9999
,21.12.2012,-9999,-9999,-9999,-9999
,22.12.2012,-9999,-9999,-9999,-9999
,23.12.2012,-9999,-9999,-9999,-9999
,24.12.2012,-9999,-9999,-9999,-9999
,25.12.2012,-9999,-9999,-9999,-9999
,26.12.2012,-9999,-9999,-9999,-9999
,27.12.2012,-9999,-9999,-9999,-9999
,28.12.2012,-9999,-9999,-9999,-9999
,29.12.2012,-9999,-9999,-9999,-9999
,30.12.2012,-9999,-9999,-9999,-9999
,31.12.2012,-9999,-9999,-9999,-9999
,01.01.2013,-9999,-9999,-9999,-9999
,02.01.2013,-9999,-9999,-9999,-9999
,03.01.2013,-9999,-9999,-9999,-9999
,04.01.2013,-9999,-9999,-9999,-9999
,05.01.2013,-9999,-9999,-9999,-9999
,06.01.2013,-9999,-9999,-9999,-9999
,07.01.2013,-9999,-9999,-9999,-9999
,08.01.2013,-9999,-9999,-9999,-9999
,09.01.2013,-9999,-9999,-9999,-9999
,10.01.2013,-9999,-9999,-9999,-9999
,11.01.2013,-9999,-9999,-9999,-9999
,12.01.2013,-9999,-9999,-9999,-9999
,13.01.2013,-9999,-9999,-9999,-9999
,14.01.2013,-9999,-9999,-9999,-9999
,15.01.2013,-9999,-9999,-9999,-9999
,16.01.2013,-9999,-9999,-9999,-9999
